LAC,CI,longitude,latitude
110332,33,121.260378943,31.1178132196
112397,5,121.39151257,31.1705324658
112397,4,121.39151257,31.1705324658
112397,6,121.39151257,31.1705324658
112397,1,121.39151257,31.1705324658
112397,3,121.39151257,31.1705324658
112397,2,121.39151257,31.1705324658
116155,33,121.470937592,31.2337204481
99547,33,121.428314024,31.1592416524
99547,36,121.428314024,31.1592416524
99547,35,121.428314024,31.1592416524
99547,34,121.428314024,31.1592416524
118668,11,121.71129793,31.5183260182
118668,13,121.71129793,31.5183260182
118668,12,121.71129793,31.5183260182
105139,12,120.999393756,30.9585020234
105139,13,120.999393756,30.9585020234
105139,11,120.999393756,30.9585020234
106812,4,121.673690072,31.2754064178
106812,5,121.673690072,31.2754064178
106812,6,121.673690072,31.2754064178
106812,1,121.673690072,31.2754064178
106812,2,121.673690072,31.2754064178
106812,3,121.673690072,31.2754064178
106633,11,121.593709506,31.2615347951
106633,12,121.593709506,31.2615347951
106633,13,121.593709506,31.2615347951
111548,2,0,0
111548,3,0,0
111548,1,0,0
111548,6,0,0
111548,4,0,0
111548,5,0,0
113467,13,121.380828879,31.4562630815
113467,12,121.380828879,31.4562630815
113467,11,121.380828879,31.4562630815
101441,12,121.230175573,31.3846386489
101441,13,121.230175573,31.3846386489
101441,11,121.230175573,31.3846386489
106198,33,121.295776828,30.7511037618
117398,12,121.093132239,31.1540024537
117398,13,121.093132239,31.1540024537
117398,11,121.093132239,31.1540024537
107474,13,121.652878974,31.005537648
107474,12,121.652878974,31.005537648
107474,11,121.652878974,31.005537648
99845,11,121.498301849,31.2567503406
99845,12,121.498301849,31.2567503406
99845,13,121.498301849,31.2567503406
31316,129,121.276435671,31.1785637238
31316,131,121.276435671,31.1785637238
31316,130,121.276435671,31.1785637238
111318,33,121.745682806,31.0388737311
31064,139,121.268980846,30.9633877908
31064,141,121.268980846,30.9633877908
31064,140,121.268980846,30.9633877908
114895,43,121.540814507,31.1953632757
114895,34,121.540814507,31.1953632757
114895,33,121.540814507,31.1953632757
104060,2,121.470035825,31.2971497933
104060,3,121.470035825,31.2971497933
104060,1,121.470035825,31.2971497933
114231,13,121.377270019,30.8174117126
114231,12,121.377270019,30.8174117126
114231,11,121.377270019,30.8174117126
110436,33,121.406754345,31.2504257078
106164,11,121.289496224,30.7217703543
106164,12,121.289496224,30.7217703543
106164,13,121.289496224,30.7217703543
100470,11,121.375518523,31.1424137809
100470,13,121.375518523,31.1424137809
100470,12,121.375518523,31.1424137809
102374,12,121.45958549,31.6390996903
102374,13,121.45958549,31.6390996903
102374,11,121.45958549,31.6390996903
106726,33,121.520466061,31.2456121718
102562,33,121.61260454,31.2480399425
104804,1,121.254510151,31.0312134969
104804,3,121.254510151,31.0312134969
104804,2,121.254510151,31.0312134969
104804,5,121.254510151,31.0312134969
104804,4,121.254510151,31.0312134969
104804,6,121.254510151,31.0312134969
108107,2,121.508121735,31.2974156241
108107,3,121.508121735,31.2974156241
108107,1,121.508121735,31.2974156241
108107,6,121.508121735,31.2974156241
108107,4,121.508121735,31.2974156241
108107,5,121.508121735,31.2974156241
113502,34,121.495637456,31.3852284432
113502,33,121.495637456,31.3852284432
113262,11,120.918170919,31.0370801186
113262,12,120.918170919,31.0370801186
113262,13,120.918170919,31.0370801186
101827,11,121.665000308,30.8763130715
101827,12,121.665000308,30.8763130715
101827,13,121.665000308,30.8763130715
111388,3,0,0
111388,2,0,0
111388,1,0,0
111388,6,0,0
111388,5,0,0
111388,4,0,0
108049,1,121.459239966,31.3140969468
108049,2,121.459239966,31.3140969468
108049,3,121.459239966,31.3140969468
117870,3,121.320568184,31.2444982628
117870,2,121.320568184,31.2444982628
117870,1,121.320568184,31.2444982628
112046,33,121.362557212,31.2235651883
102320,12,121.836838445,31.5714573849
102320,13,121.836838445,31.5714573849
102320,11,121.836838445,31.5714573849
112058,33,121.456128882,31.2325545293
113059,33,121.499530991,31.2401122697
113059,43,121.499530991,31.2401122697
108273,11,121.466396502,31.2494438529
108273,12,121.466396502,31.2494438529
104076,4,121.527885987,31.3116152689
104076,5,121.527885987,31.3116152689
104076,6,121.527885987,31.3116152689
104076,1,121.527885987,31.3116152689
104076,2,121.527885987,31.3116152689
104076,3,121.527885987,31.3116152689
109337,11,121.387869867,31.3009289642
109337,13,121.387869867,31.3009289642
109337,12,121.387869867,31.3009289642
102497,1,121.581932516,31.2017487641
102497,3,121.581932516,31.2017487641
102497,2,121.581932516,31.2017487641
102497,5,121.581932516,31.2017487641
102497,4,121.581932516,31.2017487641
102497,6,121.581932516,31.2017487641
113236,11,121.073543001,31.2577221548
113236,12,121.073543001,31.2577221548
113236,13,121.073543001,31.2577221548
31750,130,121.215276687,31.3817443097
31750,131,121.215276687,31.3817443097
31750,132,121.215276687,31.3817443097
31750,133,121.215276687,31.3817443097
31750,134,121.215276687,31.3817443097
31750,129,121.215276687,31.3817443097
99908,1,121.536941682,31.2926195198
99908,2,121.536941682,31.2926195198
99908,3,121.536941682,31.2926195198
114108,33,121.738919186,30.8934648312
110220,12,121.496376462,31.1712185495
110220,11,121.496376462,31.1712185495
103855,12,121.395804516,31.2067888564
103855,13,121.395804516,31.2067888564
103855,11,121.395804516,31.2067888564
101415,12,121.262644415,31.4069056765
101415,13,121.262644415,31.4069056765
101415,11,121.262644415,31.4069056765
100866,11,121.113369788,31.1479070235
100866,13,121.113369788,31.1479070235
100866,12,121.113369788,31.1479070235
108380,6,121.325574701,31.1662299784
108380,4,121.325574701,31.1662299784
108380,5,121.325574701,31.1662299784
108380,2,121.325574701,31.1662299784
108380,3,121.325574701,31.1662299784
108380,1,121.325574701,31.1662299784
107501,43,121.655332529,31.2628392184
107501,33,121.652629776,31.2622023016
29930,33,121.43310566,31.2482595395
103171,1,121.469320711,31.2130649088
103171,3,121.469320711,31.2130649088
103171,2,121.469320711,31.2130649088
103171,5,121.466947961,31.21554197
103171,4,121.466947961,31.21554197
103171,6,121.466947961,31.21554197
102951,2,121.620209161,31.1382407047
102951,3,121.620209161,31.1382407047
102951,1,121.620209161,31.1382407047
101638,11,121.486694654,30.9254794215
101638,13,121.486694654,30.9254794215
101638,12,121.486694654,30.9254794215
115853,33,121.378844074,31.2349724346
31214,161,121.312202135,31.1513677981
100515,11,121.355432081,31.1732109624
100515,13,121.355432081,31.1732109624
100515,12,121.355432081,31.1732109624
107095,13,121.702351988,31.1818167522
107095,12,121.702351988,31.1818167522
107095,11,121.702351988,31.1818167522
108642,11,121.391448552,31.1363005556
98971,11,121.77400103,31.0766109772
98971,12,121.77400103,31.0766109772
98971,13,121.77400103,31.0766109772
104015,13,121.445519394,31.2719119672
104015,12,121.445519394,31.2719119672
104015,11,121.445519394,31.2719119672
101097,33,121.301444185,31.1928110638
101097,43,121.301444185,31.1928110638
112072,33,121.365982029,31.2081030946
113613,34,121.500728626,31.3798115641
113613,33,121.500728626,31.3798115641
99778,33,121.439335397,31.2421687069
99778,34,121.439335397,31.2421687069
99778,43,121.439335397,31.2421687069
99778,44,121.439335397,31.2421687069
99125,2,121.454082203,31.2012299469
99125,3,121.454082203,31.2012299469
99125,1,121.454082203,31.2012299469
106737,33,121.540814507,31.1953632757
102730,11,121.604358308,31.3531014587
102730,12,121.604358308,31.3531014587
102730,13,121.604358308,31.3531014587
118039,12,121.148937042,31.3685973783
118039,13,121.148937042,31.3685973783
118039,11,121.148937042,31.3685973783
113895,34,121.360876661,31.2534960674
113895,33,121.360876661,31.2534960674
98406,3,121.567015531,31.2621526659
98406,2,121.567015531,31.2621526659
98406,1,121.567015531,31.2621526659
98406,6,121.567015531,31.2621526659
98406,5,121.567015531,31.2621526659
98406,4,121.567015531,31.2621526659
111778,33,121.36538944,31.1901834818
117055,11,121.219005455,31.0736001958
117055,13,121.219005455,31.0736001958
117055,12,121.219005455,31.0736001958
102475,1,121.537937681,31.1632403521
102475,3,121.537937681,31.1632403521
102475,2,121.537937681,31.1632403521
102475,5,121.537937681,31.1632403521
102475,4,121.537937681,31.1632403521
102475,6,121.537937681,31.1632403521
117131,33,121.329417721,31.1231645525
118574,12,121.543706716,31.6672275514
118574,13,121.543706716,31.6672275514
118574,11,121.543706716,31.6672275514
114138,33,121.576209972,30.9296482777
101324,5,0,0
101324,4,0,0
101324,6,0,0
101324,1,0,0
101324,3,0,0
101324,2,0,0
116689,33,121.537364636,31.0695347852
108082,11,121.419049063,31.2932234766
108082,13,121.419049063,31.2932234766
108082,12,121.419049063,31.2932234766
110991,33,121.598550026,31.1883896012
110991,35,121.598550026,31.1883896012
110991,34,121.598550026,31.1883896012
109462,11,121.411172107,31.4364086166
109462,12,121.411172107,31.4364086166
109462,13,121.411172107,31.4364086166
110770,33,121.697637938,31.1797967523
105248,11,121.462336693,31.3380486433
105248,12,121.462336693,31.3380486433
105248,13,121.462336693,31.3380486433
106315,12,121.400121688,31.6653063573
106315,13,121.400121688,31.6653063573
106315,11,121.400121688,31.6653063573
99213,2,121.459574597,31.204801036
99213,3,121.459574597,31.204801036
99213,1,121.459574597,31.204801036
104575,13,121.474038711,31.0448047988
104575,12,121.474038711,31.0448047988
104575,11,121.474038711,31.0448047988
111917,33,121.400990017,31.2104065084
104248,5,0,0
104248,4,0,0
104248,2,121.508735697,31.2761841789
104248,1,121.510010299,31.290502196
101339,12,121.428265605,31.3258330169
101339,13,121.428265605,31.3258330169
101339,11,121.428265605,31.3258330169
103717,3,121.379952749,31.2033887978
103717,2,121.379952749,31.2033887978
103717,1,121.379952749,31.2033887978
103717,6,121.379952749,31.2033887978
103717,5,121.379952749,31.2033887978
103717,4,121.379952749,31.2033887978
109338,12,121.361237911,31.3408159597
109338,13,121.361237911,31.3408159597
109338,11,121.361237911,31.3408159597
115729,12,121.384239719,31.2605362616
115729,13,121.384239719,31.2605362616
115729,11,121.384239719,31.2605362616
104330,33,121.518855762,31.2929368786
117406,13,121.190673312,31.2424983567
117406,12,121.190673312,31.2424983567
117406,11,121.190673312,31.2424983567
103911,12,121.401748522,31.248264145
103911,13,121.401748522,31.248264145
103911,11,121.401748522,31.248264145
108185,11,121.541393318,31.3211362169
108185,13,121.541393318,31.3211362169
108185,12,121.541393318,31.3211362169
105420,12,121.356994657,31.3749671206
105420,13,121.356994657,31.3749671206
105420,11,121.356994657,31.3749671206
112208,33,121.42945388,31.2992438238
99726,13,121.373276068,31.2674540746
99726,12,121.373276068,31.2674540746
99726,11,121.373276068,31.2674540746
118479,33,121.31347991,30.737495133
118479,34,121.31347991,30.737495133
98846,1,121.763805539,31.0491606841
98846,3,121.763805539,31.0491606841
98846,2,121.763805539,31.0491606841
98846,5,121.763805539,31.0491606841
98846,4,121.763805539,31.0491606841
98846,6,121.763805539,31.0491606841
106742,33,121.540527251,31.2176647223
116817,33,121.455417834,31.2000506408
30469,12,121.41058655,31.1424427065
30469,13,121.41058655,31.1424427065
30469,11,121.41058655,31.1424427065
106608,4,121.528204551,31.1651763853
106608,5,121.528204551,31.1651763853
106608,6,121.528204551,31.1651763853
106608,1,121.528204551,31.1651763853
106608,2,121.528204551,31.1651763853
106608,3,121.528204551,31.1651763853
104384,33,121.48262207,31.2590202125
107295,11,121.632980197,31.0941803027
107295,12,121.632980197,31.0941803027
107295,13,121.632980197,31.0941803027
117079,13,121.185432146,31.0007347285
117079,12,121.185432146,31.0007347285
117079,11,121.185432146,31.0007347285
107204,33,121.551571252,31.1882809012
108588,13,121.525146813,31.0681681642
108588,12,121.525146813,31.0681681642
108588,11,121.525146813,31.0681681642
111878,6,121.472364216,31.2455321098
111878,5,121.472364216,31.2455321098
111878,4,121.472364216,31.2455321098
111878,3,121.46134701,31.241372131
111878,2,121.46134701,31.241372131
111878,1,121.46134701,31.241372131
107204,34,121.551571252,31.1882809012
116035,33,121.435784051,31.160114735
106587,1,121.549693592,31.2516186918
108510,34,121.507499923,31.096685224
108510,33,121.507499923,31.096685224
101752,11,121.441457435,30.9627509554
101752,12,121.441457435,30.9627509554
101752,13,121.441457435,30.9627509554
111441,12,121.535888831,31.1833198459
111441,13,121.535888831,31.1833198459
111441,11,121.535888831,31.1833198459
106934,44,121.4992172,31.1824457069
112893,33,121.479599108,31.223482648
112893,36,121.479599108,31.223482648
112893,35,121.479599108,31.223482648
112893,34,121.479599108,31.223482648
106934,43,121.4992172,31.1824457069
107621,33,121.459201278,31.2359094594
103735,11,121.379079111,31.1973128951
103735,13,121.379079111,31.1973128951
103735,12,121.379079111,31.1973128951
116111,33,31.194,121.453
104749,11,121.261478744,31.1101293053
104749,12,121.261478744,31.1101293053
104749,13,121.261478744,31.1101293053
102130,33,121.177139203,30.8260249996
114840,33,121.57504469,31.2676830161
114321,11,121.275795271,30.8723487973
114321,12,121.275795271,30.8723487973
114321,13,121.275795271,30.8723487973
114240,6,121.347266265,30.8487491804
114240,4,121.347266265,30.8487491804
114240,5,121.347266265,30.8487491804
106956,34,121.505804872,31.2003747079
106956,35,121.505804872,31.2003747079
106956,33,121.505804872,31.2003747079
106956,44,121.505804872,31.2003747079
106956,45,121.505804872,31.2003747079
106956,43,121.505804872,31.2003747079
100766,13,121.321124672,31.0714702083
100766,12,121.321124672,31.0714702083
100766,11,121.321124672,31.0714702083
103673,33,121.451029441,31.2134958418
111533,12,121.541455574,31.2073905341
111533,13,121.541455574,31.2073905341
111533,11,121.541455574,31.2073905341
102944,13,121.7492145,31.0238679703
102944,12,121.7492145,31.0238679703
102944,11,121.7492145,31.0238679703
104268,34,121.45821773,31.2806310054
104268,33,121.45821773,31.2806310054
107382,13,121.752399446,31.1007013232
107382,12,121.752399446,31.1007013232
107382,11,121.752399446,31.1007013232
116146,33,121.485367211,31.206497359
110701,11,121.747847157,30.9711145652
110701,12,121.747847157,30.9711145652
110701,13,121.747847157,30.9711145652
113949,11,121.606384251,30.9283282931
113949,13,121.606384251,30.9283282931
113949,12,121.606384251,30.9283282931
112651,11,121.410594971,31.1473112758
101733,13,121.417616999,30.9714931428
101733,12,121.417616999,30.9714931428
101733,11,121.417616999,30.9714931428
101197,13,121.401956034,31.2993725506
101197,12,121.401956034,31.2993725506
101197,11,121.401956034,31.2993725506
99971,12,121.531607606,31.3006678255
99971,13,121.531607606,31.3006678255
99971,11,121.531607606,31.3006678255
105916,3,0,0
105916,2,0,0
105916,1,0,0
105916,6,0,0
105916,5,0,0
105916,4,0,0
117037,12,121.160103031,30.9409715168
117037,13,121.160103031,30.9409715168
117037,11,121.160103031,30.9409715168
112567,34,121.501501899,31.0996349512
112567,35,121.501501899,31.0996349512
112567,33,121.501501899,31.0996349512
116583,33,121.420171583,31.0436041047
116006,33,121.463022849,31.1424645794
104203,5,121.480293734,31.2458589383
104203,4,121.480293734,31.2458589383
104203,6,121.480293734,31.2458589383
104203,1,121.480293734,31.2458589383
104203,3,121.480293734,31.2458589383
104203,2,121.480293734,31.2458589383
117452,33,121.107322528,31.1652399596
104897,2,121.102716968,30.9873605806
104897,3,121.102716968,30.9873605806
104897,1,121.102716968,30.9873605806
117257,11,120.914023609,31.1279392302
117257,12,120.914023609,31.1279392302
117257,13,120.914023609,31.1279392302
30451,161,121.560558229,31.2737864066
102490,11,121.588566725,31.1927964567
102490,13,121.588566725,31.1927964567
102490,12,121.588566725,31.1927964567
103911,4,121.413133418,31.2522256797
103911,5,121.413133418,31.2522256797
103911,6,121.413133418,31.2522256797
103911,1,121.402006206,31.2782970769
103911,2,121.402006206,31.2782970769
103911,3,121.402006206,31.2782970769
101539,11,121.213770466,31.3303405087
101539,12,121.213770466,31.3303405087
101539,13,121.213770466,31.3303405087
98461,11,121.779530129,31.1626822467
98461,13,121.779530129,31.1626822467
98461,12,121.779530129,31.1626822467
99593,1,121.42946835,31.2246027367
99593,2,121.42946835,31.2246027367
99593,3,121.42946835,31.2246027367
103256,11,121.485746609,31.2030155895
103256,12,121.485746609,31.2030155895
103256,13,121.485746609,31.2030155895
106341,12,121.311020815,31.7464803541
106341,13,121.311020815,31.7464803541
106341,11,121.311020815,31.7464803541
99176,13,121.458500762,31.1972377185
99176,12,121.458500762,31.1972377185
99176,11,121.458500762,31.1972377185
109436,11,121.356255478,31.3898892949
109436,12,121.356255478,31.3898892949
109436,13,121.356255478,31.3898892949
101644,12,121.443411819,30.9399873972
101644,13,121.443411819,30.9399873972
101644,11,121.443411819,30.9399873972
116718,33,121.377759273,31.0805215201
101135,12,121.362604759,31.3096918259
101135,13,121.362604759,31.3096918259
101135,11,121.362604759,31.3096918259
103235,11,121.447311585,31.144089741
