LAC,CI,longitude,latitude
6146.0,14129.0,121.299211,31.041641
6146.0,12931.0,121.29615,31.03345
6146.0,12930.0,121.29615,31.03345
6146.0,13905.0,121.309441,31.056701
6146.0,12929.0,121.29615,31.03345
6146.0,55041.0,121.321261,31.025431
6346.0,18002.0,121.353301,31.347601
6276.0,8339.0,121.207099,31.39993
6274.0,4690.0,121.30693,31.44217
6276.0,8338.0,121.207099,31.39993
6276.0,9809.0,121.241341,31.386431
6182.0,8994.0,121.159759,31.328914
6182.0,8995.0,121.159759,31.328914
6181.0,36963.0,121.1629,31.18864
6181.0,36962.0,121.1629,31.18864
6181.0,36977.0,121.14342,31.20999
6181.0,36979.0,121.14342,31.20999
6181.0,36993.0,121.14342,31.20999
6181.0,36898.0,121.139034,31.200945
6181.0,36897.0,121.139034,31.200945
6181.0,33538.0,121.225013,31.243593
6181.0,36930.0,121.15462,31.21591
6181.0,37169.0,121.168558,31.177751
6181.0,37170.0,121.168558,31.177751
6181.0,37457.0,121.08713,31.21511
6212.0,21411.0,121.305665,31.216443
6211.0,13090.0,121.24173,31.16938
6211.0,13089.0,121.24173,31.16938
6345.0,851.0,121.428322,31.354722
6345.0,849.0,121.428322,31.354722
6345.0,850.0,121.428322,31.354722
6263.0,58402.0,121.414839,31.175809
6272.0,57858.0,121.48623,31.3483
6263.0,58403.0,121.414839,31.175809
6263.0,58401.0,121.414839,31.175809
6217.0,62482.0,121.473764,31.258098
6272.0,57857.0,121.48623,31.3483
6176.0,1009.0,121.11151,31.1608
6176.0,1011.0,121.11151,31.1608
6187.0,25234.0,121.1774,31.1623
6176.0,1010.0,121.11151,31.1608
6187.0,25233.0,121.1774,31.1623
6324.0,61890.0,121.451919,31.27701
6262.0,4642.0,121.40272,31.139671
6262.0,4658.0,121.412978,31.133805
6262.0,4657.0,121.412978,31.133805
6262.0,4674.0,121.412978,31.133805
6262.0,4675.0,121.412978,31.133805
6262.0,4673.0,121.412978,31.133805
6262.0,4659.0,121.412978,31.133805
6212.0,4529.0,121.320875,31.223427
6210.0,25170.0,121.30586,31.15266
6212.0,4531.0,121.320875,31.223427
6212.0,21393.0,121.303192,31.207412
6212.0,21395.0,121.303192,31.207412
6212.0,22563.0,121.371251,31.109421
6212.0,22082.0,121.301151,31.214541
6184.0,50401.0,121.483088,31.180991
6218.0,62898.0,121.486638,31.164194
6303.0,24785.0,121.559593,31.36056
6184.0,50402.0,121.483088,31.180991
6158.0,5491.0,121.22666,31.0238
6343.0,14306.0,121.383106,31.353007
6343.0,14307.0,121.382962,31.353282
6344.0,42801.0,121.345741,31.403841
6346.0,18017.0,121.348481,31.341801
6343.0,14305.0,121.383106,31.353007
6252.0,26594.0,121.382281,31.101061
6252.0,26593.0,121.382281,31.101061
6182.0,15186.0,121.171711,31.295961
6151.0,39202.0,121.324341,31.195651
6151.0,39201.0,121.324341,31.195651
6151.0,39186.0,121.324341,31.195651
6151.0,39043.0,121.326441,31.198941
6211.0,12675.0,121.22572,31.16075
6211.0,14145.0,121.235221,31.139801
6211.0,12674.0,121.22572,31.16075
6211.0,12673.0,121.22572,31.16075
6187.0,24946.0,121.16151,31.14396
6158.0,26161.0,121.254401,31.018881
6224.0,1251.0,121.22283,31.00077
6255.0,41539.0,121.397299,31.301178
6205.0,62947.0,121.424841,31.200898
6189.0,21603.0,120.92542,31.12284
6206.0,258.0,121.434184,31.366563
6349.0,53026.0,121.721062,31.130153
6163.0,1585.0,121.254871,31.353901
6295.0,62243.0,121.51847,30.8354
6343.0,37634.0,121.376223,31.316819
6176.0,8465.0,121.134634,31.154186
6176.0,8707.0,121.11695,31.14886
6237.0,59010.0,121.497701,30.989851
6172.0,65490.0,121.38117,30.78192
6171.0,58355.0,121.302394,30.89134
6302.0,29124.0,121.589493,31.268454
6356.0,2049.0,121.405611,31.622771
6224.0,4130.0,121.207111,31.003276
6291.0,61873.0,121.487753,31.204699
6363.0,53537.0,121.53848,31.30865
6170.0,53346.0,121.03446,30.94778
6230.0,53873.0,121.418641,31.251719
6230.0,53330.0,121.442043,31.259004
6273.0,62770.0,121.491065,31.380231
6170.0,57297.0,121.075625,30.947523
6282.0,25105.0,121.524072,31.242655
6231.0,49697.0,121.401641,31.233376
6315.0,21810.0,121.562022,31.258998
6282.0,27537.0,121.520171,31.240901
6299.0,63889.0,121.463811,31.232951
6299.0,63778.0,121.456281,31.236971
6353.0,62161.0,121.405711,31.265158
6273.0,64529.0,121.490361,31.379781
6392.0,50930.0,121.509971,31.308301
6164.0,17731.0,121.347051,31.297866
6294.0,46002.0,121.354635,30.728259
6181.0,33426.0,121.201084,31.232305
6187.0,29234.0,121.163593,31.129989
6151.0,38532.0,121.316451,31.196141
6276.0,8307.0,121.21073,31.40711
6162.0,28929.0,121.22608,31.10286
6162.0,30209.0,121.201451,31.097281
6224.0,5442.0,121.19061,31.02164
6177.0,34337.0,121.316321,31.295701
6276.0,8227.0,121.227711,31.417031
6212.0,4386.0,121.329385,31.237923
6209.0,59265.0,121.447531,31.213421
6165.0,38786.0,,
6262.0,55761.0,121.432831,31.161661
