1	longitude	0.089848
2	n_lon	0.088700
3	pred_lon	0.086567
4	p_lon	0.080910
5	latitude	0.062769
6	pred_lat	0.060384
7	p_lat	0.058338
8	n_lat	0.053100
9	All-Neighbor LAC (Sorted)[1]	0.045438
10	LAC	0.042876
11	All-Neighbor LAC (Sorted)[2]	0.026361
12	3	0.018554
13	All-Neighbor LAC (Sorted)[3]	0.016884
14	7	0.015993
15	9	0.015366
16	8	0.013649
17	11	0.012911
18	12	0.012740
19	13	0.011239
20	All-Neighbor RxLev (dBm) (Sorted)[2]	0.010766
21	All-Neighbor Cell Id (Sorted)[2]	0.010691
22	All-Neighbor Cell Id (Sorted)[1]	0.009586
23	CI	0.009344
24	1	0.008036
25	4	0.008030
26	All-Neighbor LAC (Sorted)[4]	0.008028
27	0	0.007270
28	2	0.006747
29	All-Neighbor RxLev (dBm) (Sorted)[3]	0.006211
30	All-Neighbor Cell Id (Sorted)[3]	0.005599
31	6	0.005389
32	All-Neighbor LAC (Sorted)[5]	0.004930
33	5	0.004262
34	p_timegap	0.003748
35	n_timegap	0.003404
36	10	0.003047
37	All-Neighbor RxLev (dBm) (Sorted)[4]	0.002914
38	All-Neighbor Cell Id (Sorted)[4]	0.002713
39	n_angle	0.002606
40	All-Neighbor LAC (Sorted)[6]	0.002503
41	All-RxLev Full (dBm)	0.002497
42	p_dist	0.002445
43	n_dist	0.002292
44	p_angle	0.002287
45	All-RxLev Sub (dBm)	0.002239
46	14	0.002132
47	All-Neighbor Cell Id (Sorted)[5]	0.002083
48	All-Neighbor RxLev (dBm) (Sorted)[1]	0.002052
49	All-Neighbor RxLev (dBm) (Sorted)[5]	0.001749
50	p_speed	0.001655
51	n_speed	0.001644
52	All-Neighbor Cell Id (Sorted)[6]	0.000925
53	783	0.000700
54	All-Neighbor RxLev (dBm) (Sorted)[6]	0.000682
55	876	0.000557
56	858	0.000498
57	971	0.000450
58	128	0.000416
59	1669	0.000377
60	1106	0.000351
61	131	0.000340
62	130	0.000309
63	1500	0.000272
64	1313	0.000266
65	857	0.000262
66	26	0.000257
67	802	0.000250
68	116	0.000250
69	243	0.000250
70	1024	0.000238
71	784	0.000232
72	1842	0.000211
73	224	0.000200
74	803	0.000198
75	917	0.000193
76	1370	0.000182
77	488	0.000177
78	64	0.000170
79	113	0.000169
80	18	0.000167
81	17	0.000167
82	801	0.000165
83	825	0.000162
84	174	0.000156
85	537	0.000156
86	1065	0.000152
87	1304	0.000151
88	195	0.000140
89	919	0.000137
90	1835	0.000136
91	875	0.000136
92	796	0.000134
93	1420	0.000133
94	913	0.000133
95	123	0.000132
96	1067	0.000130
97	34	0.000128
98	1368	0.000128
99	738	0.000124
100	486	0.000123
101	797	0.000123
102	1461	0.000120
103	231	0.000120
104	1628	0.000114
105	813	0.000113
106	20	0.000113
107	316	0.000112
108	798	0.000110
109	112	0.000110
110	1600	0.000109
111	1242	0.000108
112	1015	0.000108
113	451	0.000107
114	774	0.000105
115	1632	0.000105
116	1047	0.000103
117	318	0.000101
118	1393	0.000101
119	23	0.000096
120	623	0.000093
121	210	0.000092
122	48	0.000092
123	547	0.000092
124	659	0.000092
125	1009	0.000092
126	606	0.000091
127	1791	0.000089
128	416	0.000088
129	465	0.000087
130	255	0.000087
131	134	0.000086
132	129	0.000086
133	1483	0.000086
134	1351	0.000085
135	19	0.000084
136	369	0.000083
137	21	0.000083
138	1477	0.000083
139	393	0.000082
140	226	0.000082
141	82	0.000079
142	1493	0.000076
143	1617	0.000074
144	115	0.000074
145	921	0.000074
146	152	0.000074
147	641	0.000073
148	1350	0.000072
149	376	0.000072
150	1142	0.000072
151	378	0.000069
152	800	0.000069
153	743	0.000068
154	223	0.000068
155	211	0.000068
156	765	0.000067
157	2526	0.000066
158	461	0.000064
159	2608	0.000064
160	417	0.000064
161	51	0.000063
162	109	0.000062
163	61	0.000062
164	890	0.000062
165	1593	0.000061
166	1021	0.000061
167	382	0.000060
168	311	0.000060
169	823	0.000059
170	377	0.000059
171	584	0.000058
