121.447441132,31.1916075011,121.450022927,31.1928977703,-67.0
121.447441132,31.1916075011,121.450022927,31.1928977703,-70.0
121.447444426,31.1916158294,121.450022927,31.1928977703,-66.0
121.447444426,31.1916158294,121.450022927,31.1928977703,-62.0
121.447444426,31.1916158294,121.450022927,31.1928977703,-62.0
121.44744772,31.1916224968,121.450022927,31.1928977703,-65.0
121.447449417,31.1916291571,121.450022927,31.1928977703,-63.0
121.447449417,31.1916291571,121.450022927,31.1928977703,-60.0
121.447454406,31.1916341508,121.450022927,31.1928977703,-61.0
121.447454406,31.1916341508,121.450022927,31.1928977703,-60.0
121.447454406,31.1916341508,121.450022927,31.1928977703,-70.0
121.4474577,31.1916424891,121.450022927,31.1928977703,-68.0
121.4474577,31.1916424891,121.450022927,31.1928977703,-71.0
121.447464387,31.1916508113,121.450022927,31.1928977703,-60.0
121.447464387,31.1916508113,121.450022927,31.1928977703,-60.0
121.447464387,31.1916508113,121.450022927,31.1928977703,-70.0
121.44746768,31.1916574788,121.450022927,31.1928977703,-67.0
121.447471074,31.1916658069,121.450022927,31.1928977703,-62.0
121.447471074,31.1916658069,121.450022927,31.1928977703,-71.0
121.447479357,31.1916707947,121.450022927,31.1928977703,-69.0
121.447479357,31.1916707947,121.450022927,31.1928977703,-66.0
121.447486043,31.1916757853,121.450022927,31.1928977703,-66.0
121.447486043,31.1916757853,121.450022927,31.1928977703,-63.0
121.44749263,31.191682447,121.450022927,31.1928977703,-61.0
121.44749263,31.191682447,121.450022927,31.1928977703,-61.0
121.44749263,31.191682447,121.450022927,31.1928977703,-62.0
121.44749762,31.1916874406,121.450022927,31.1928977703,-63.0
121.447507599,31.1916940862,121.450022927,31.1928977703,-68.0
121.447507599,31.1916940862,121.450022927,31.1928977703,-67.0
121.447512589,31.1916990798,121.450022927,31.1928977703,-67.0
121.447512589,31.1916990798,121.450022927,31.1928977703,-68.0
121.447515982,31.1917074179,121.450022927,31.1928977703,-70.0
121.447515982,31.1917074179,121.450022927,31.1928977703,-65.0
121.447520972,31.1917140724,121.450022927,31.1928977703,-64.0
121.447520972,31.1917140724,121.450022927,31.1928977703,-66.0
121.447520972,31.1917140724,121.450022927,31.1928977703,-66.0
121.447520972,31.1917140724,121.450022927,31.1928977703,-63.0
121.447525962,31.1917207368,121.450022927,31.1928977703,-63.0
121.447532549,31.1917257276,121.450022927,31.1928977703,-65.0
121.447532549,31.1917257276,121.450022927,31.1928977703,-63.0
121.447539235,31.191732389,121.450022927,31.1928977703,-63.0
121.447539235,31.191732389,121.450022927,31.1928977703,-66.0
121.447545922,31.1917373796,121.450022927,31.1928977703,-63.0
121.447545922,31.1917373796,121.450022927,31.1928977703,-65.0
121.447552508,31.1917423704,121.450022927,31.1928977703,-65.0
121.447552508,31.1917423704,121.450022927,31.1928977703,-64.0
121.447552508,31.1917423704,121.450022927,31.1928977703,-65.0
121.447560891,31.1917456872,121.450022927,31.1928977703,-63.0
121.447567477,31.191750678,121.450022927,31.1928977703,-66.0
121.447567477,31.191750678,121.450022927,31.1928977703,-68.0
121.447574163,31.1917556686,121.450022927,31.1928977703,-72.0
121.447574163,31.1917556686,121.450022927,31.1928977703,-69.0
121.447577457,31.1917606652,121.450022927,31.1928977703,-62.0
121.447577457,31.1917606652,121.450022927,31.1928977703,-65.0
121.447582447,31.1917673296,121.450022927,31.1928977703,-69.0
121.447582447,31.1917673296,121.450022927,31.1928977703,-78.0
121.447582447,31.1917673296,121.450022927,31.1928977703,-77.0
121.44758584,31.1917756577,121.450022927,31.1928977703,-77.0
121.447589134,31.1917823252,121.450022927,31.1928977703,-78.0
121.447589134,31.1917823252,121.450022927,31.1928977703,-70.0
121.44759582,31.191785645,121.450022927,31.1928977703,0
121.44759582,31.191785645,121.450022927,31.1928977703,-60.0
121.447602407,31.1917939674,121.450022927,31.1928977703,-54.0
121.447602407,31.1917939674,121.450022927,31.1928977703,-61.0
121.447607397,31.1918006318,121.450022927,31.1928977703,-58.0
121.447607397,31.1918006318,121.450022927,31.1928977703,-56.0
121.447607397,31.1918006318,121.450022927,31.1928977703,-60.0
121.447614083,31.1918056224,121.450022927,31.1928977703,-61.0
121.447622366,31.1918156126,121.450022927,31.1928977703,-65.0
121.447622366,31.1918156126,121.450022927,31.1928977703,-57.0
121.447629053,31.1918256057,121.450022927,31.1928977703,-57.0
121.447629053,31.1918256057,121.450022927,31.1928977703,-63.0
121.447639032,31.1918355929,121.450022927,31.1928977703,-61.0
121.447639032,31.1918355929,121.450022927,31.1928977703,-62.0
121.447645719,31.1918439151,121.450022927,31.1928977703,-63.0
121.447645719,31.1918439151,121.450022927,31.1928977703,-55.0
121.447645719,31.1918439151,121.450022927,31.1928977703,-60.0
121.447650709,31.1918489087,121.450022927,31.1928977703,-62.0
121.447657295,31.1918522386,121.450022927,31.1928977703,-63.0
121.447657295,31.1918522386,121.450022927,31.1928977703,-67.0
121.447662285,31.1918555614,121.450022927,31.1928977703,-57.0
121.447662285,31.1918555614,121.450022927,31.1928977703,-58.0
121.447662285,31.1918555614,121.450022927,31.1928977703,-57.0
121.447663981,31.19185889,121.450022927,31.1928977703,-53.0
121.447663981,31.19185889,121.450022927,31.1928977703,-62.0
121.447665678,31.1918638895,121.450022927,31.1928977703,-56.0
121.447665678,31.1918638895,121.450022927,31.1928977703,-65.0
121.447665678,31.1918638895,121.450022927,31.1928977703,-68.0
121.447667275,31.1918688891,121.450022927,31.1928977703,-66.0
121.447668972,31.1918755594,121.450022927,31.1928977703,-65.0
121.447668972,31.1918755594,121.450022927,31.1928977703,-61.0
121.447670669,31.1918772272,121.450022927,31.1928977703,-62.0
121.447670669,31.1918772272,121.450022927,31.1928977703,-63.0
121.447672266,31.1918838876,121.450022927,31.1928977703,-66.0
121.447672266,31.1918838876,121.450022927,31.1928977703,-62.0
121.447675659,31.1918872233,121.450022927,31.1928977703,-63.0
121.447675659,31.1918872233,121.450022927,31.1928977703,-62.0
121.447675659,31.1918872233,121.450022927,31.1928977703,-60.0
121.447678953,31.1918938807,121.450022927,31.1928977703,-61.0
121.447683942,31.1918988743,121.450022927,31.1928977703,-65.0
121.447683942,31.1918988743,121.450022927,31.1928977703,-61.0
121.447685639,31.1919022129,121.450022927,31.1928977703,-58.0
121.447685639,31.1919022129,121.450022927,31.1928977703,-64.0
121.447688932,31.1919055387,121.450022927,31.1928977703,-60.0
121.447688932,31.1919055387,121.450022927,31.1928977703,-58.0
121.447688932,31.1919055387,121.450022927,31.1928977703,-65.0
121.447693922,31.1919088615,121.450022927,31.1928977703,-61.0
121.447693922,31.1919088615,121.450022927,31.1928977703,-58.0
121.447693922,31.1919088615,121.450022927,31.1928977703,-59.0
121.447702205,31.1919121884,121.450022927,31.1928977703,-63.0
121.44771887,31.1919204928,121.450022927,31.1928977703,-61.0
121.44771887,31.1919204928,121.450022927,31.1928977703,-59.0
121.447732142,31.1919271425,121.450022927,31.1928977703,-58.0
121.447732142,31.1919271425,121.450022927,31.1928977703,-62.0
121.447742122,31.1919354588,121.450022927,31.1928977703,-62.0
121.447742122,31.1919354588,121.450022927,31.1928977703,-63.0
121.447748808,31.191943781,121.450022927,31.1928977703,-60.0
121.447748808,31.191943781,121.450022927,31.1928977703,-68.0
121.447748808,31.191943781,121.450022927,31.1928977703,-59.0
121.447757091,31.1919537712,121.450022927,31.1928977703,-67.0
121.447763778,31.191965435,121.450022927,31.1928977703,-55.0
121.447763778,31.191965435,121.450022927,31.1928977703,-61.0
121.447770465,31.1919737572,121.450022927,31.1928977703,-65.0
121.447770465,31.1919737572,121.450022927,31.1928977703,-61.0
121.447775455,31.1919787508,121.450022927,31.1928977703,-63.0
121.447775455,31.1919787508,121.450022927,31.1928977703,-63.0
121.447782041,31.1919854123,121.450022927,31.1928977703,-53.0
121.447782041,31.1919854123,121.450022927,31.1928977703,-63.0
121.447782041,31.1919854123,121.450022927,31.1928977703,-62.0
121.447790424,31.1919970731,121.450022927,31.1928977703,-59.0
121.447790424,31.1919970731,121.450022927,31.1928977703,-66.0
121.447795414,31.1920037275,121.450022927,31.1928977703,-60.0
121.447795414,31.1920037275,121.450022927,31.1928977703,-58.0
121.447800404,31.1920087211,121.450022927,31.1928977703,-64.0
121.447800404,31.1920087211,121.450022927,31.1928977703,-60.0
121.447803697,31.1920137177,121.450022927,31.1928977703,-60.0
121.447803697,31.1920137177,121.450022927,31.1928977703,-56.0
121.447810383,31.1920170474,121.450022927,31.1928977703,-58.0
121.447810383,31.1920170474,121.450022927,31.1928977703,-61.0
121.447810383,31.1920170474,121.450022927,31.1928977703,-65.0
121.447818666,31.1920186935,121.450022927,31.1928977703,-61.0
121.447828645,31.1920220173,121.450022927,31.1928977703,-66.0
121.447828645,31.1920220173,121.450022927,31.1928977703,-68.0
121.447828646,31.1920353539,121.450022927,31.1928977703,-68.0
121.447828646,31.1920353539,121.450022927,31.1928977703,-63.0
121.44783194,31.1920420213,121.450022927,31.1928977703,-64.0
121.44783194,31.1920420213,121.450022927,31.1928977703,-67.0
121.447835332,31.1920403444,121.450022927,31.1928977703,-66.0
121.447835332,31.1920403444,121.450022927,31.1928977703,-64.0
121.447835332,31.1920403444,121.450022927,31.1928977703,-62.0
121.447831939,31.192035348,121.450022927,31.1928977703,-57.0
121.447835332,31.1920403444,121.450022927,31.1928977703,-66.0
121.447835332,31.1920403444,121.450022927,31.1928977703,-63.0
121.447846908,31.1920519995,121.450022927,31.1928977703,-59.0
121.447846908,31.1920519995,121.450022927,31.1928977703,-63.0
121.447846908,31.1920519995,121.450022927,31.1928977703,-60.0
121.447855291,31.1920603186,121.450022927,31.1928977703,-60.0
121.447855291,31.1920603186,121.450022927,31.1928977703,-63.0
121.447865271,31.1920719766,121.450022927,31.1928977703,-57.0
121.447865271,31.1920719766,121.450022927,31.1928977703,-56.0
121.447865271,31.1920719766,121.450022927,31.1928977703,-63.0
121.447876847,31.19208029,121.450022927,31.1928977703,-57.0
121.447890219,31.1920886002,121.450022927,31.1928977703,-57.0
121.447890219,31.1920886002,121.450022927,31.1928977703,-58.0
121.447905189,31.1921069225,121.450022927,31.1928977703,-57.0
121.447905189,31.1921069225,121.450022927,31.1928977703,-62.0
121.447913472,31.1921185735,121.450022927,31.1928977703,-59.0
121.447913472,31.1921185735,121.450022927,31.1928977703,-57.0
121.447918463,31.1921335719,121.450022927,31.1928977703,-58.0
121.447918463,31.1921335719,121.450022927,31.1928977703,-63.0
121.447918463,31.1921335719,121.450022927,31.1928977703,-62.0
121.44792515,31.1921469066,121.450022927,31.1928977703,-62.0
121.447935129,31.1921568936,121.450022927,31.1928977703,-58.0
121.447935129,31.1921568936,121.450022927,31.1928977703,-61.0
121.447943412,31.1921668838,121.450022927,31.1928977703,-66.0
121.447943412,31.1921668838,121.450022927,31.1928977703,-62.0
121.447951695,31.1921768739,121.450022927,31.1928977703,-63.0
121.447951695,31.1921768739,121.450022927,31.1928977703,-64.0
121.447958382,31.1921835252,121.450022927,31.1928977703,-59.0
121.447958382,31.1921835252,121.450022927,31.1928977703,-57.0
121.447958382,31.1921835252,121.450022927,31.1928977703,-51.0
121.447968361,31.1921901806,121.450022927,31.1928977703,-53.0
121.447968361,31.1921901806,121.450022927,31.1928977703,-63.0
121.447976644,31.1921951682,121.450022927,31.1928977703,-60.0
121.447976644,31.1921951682,121.450022927,31.1928977703,-56.0
121.447986623,31.1922001528,121.450022927,31.1928977703,-55.0
121.447986623,31.1922001528,121.450022927,31.1928977703,-54.0
121.447998298,31.1922018027,121.450022927,31.1928977703,-51.0
121.447998298,31.1922018027,121.450022927,31.1928977703,-50.0
121.448009973,31.1922034426,121.450022927,31.1928977703,-50.0
121.448009973,31.1922034426,121.450022927,31.1928977703,-57.0
121.448009973,31.1922034426,121.450022927,31.1928977703,-54.0
121.448021548,31.1922050927,121.450022927,31.1928977703,-54.0
121.448031527,31.1922117481,121.450022927,31.1928977703,-57.0
121.448031527,31.1922117481,121.450022927,31.1928977703,-67.0
121.448041506,31.1922167327,121.450022927,31.1928977703,-62.0
121.448041506,31.1922167327,121.450022927,31.1928977703,-56.0
121.448049889,31.1922250518,121.450022927,31.1928977703,-62.0
121.448049889,31.1922250518,121.450022927,31.1928977703,-58.0
121.448059868,31.1922317072,121.450022927,31.1928977703,-54.0
121.448059868,31.1922317072,121.450022927,31.1928977703,-67.0
121.448059868,31.1922317072,121.450022927,31.1928977703,-57.0
121.448069847,31.1922366917,121.450022927,31.1928977703,-59.0
121.448079826,31.1922383346,121.450022927,31.1928977703,-61.0
121.448079826,31.1922383346,121.450022927,31.1928977703,-53.0
121.448088108,31.1922399906,121.450022927,31.1928977703,-59.0
121.448088108,31.1922399906,121.450022927,31.1928977703,-58.0
121.448088108,31.1922399906,121.450022927,31.1928977703,-57.0
121.448098087,31.1922416435,121.450022927,31.1928977703,-53.0
121.448098087,31.1922416435,121.450022927,31.1928977703,-55.0
121.448109762,31.1922432834,121.450022927,31.1928977703,-50.0
121.448109762,31.1922432834,121.450022927,31.1928977703,-52.0
121.448109762,31.1922432834,121.450022927,31.1928977703,-53.0
121.448119741,31.1922449363,121.450022927,31.1928977703,-57.0
121.448131316,31.1922465863,121.450022927,31.1928977703,-54.0
121.448131316,31.1922465863,121.450022927,31.1928977703,-63.0
121.448146284,31.1922482202,121.450022927,31.1928977703,-64.0
121.448146284,31.1922482202,121.450022927,31.1928977703,-64.0
121.448182904,31.1922298153,121.450022927,31.1928977703,-60.0
121.448182904,31.1922298153,121.450022927,31.1928977703,-53.0
121.448216131,31.1922164189,121.450022927,31.1928977703,-55.0
121.448216131,31.1922164189,121.450022927,31.1928977703,-57.0
121.448216131,31.1922164189,121.450022927,31.1928977703,-56.0
121.448246066,31.1922046893,121.450022927,31.1928977703,-53.0
121.448272708,31.192197968,121.450022927,31.1928977703,-53.0
121.448272708,31.192197968,121.450022927,31.1928977703,-56.0
121.448309328,31.192187897,121.450022927,31.1928977703,-58.0
121.448309328,31.192187897,121.450022927,31.1928977703,-58.0
121.448349241,31.1921728176,121.450022927,31.1928977703,-59.0
121.448349241,31.1921728176,121.450022927,31.1928977703,-58.0
121.448379176,31.1921677611,121.450022927,31.1928977703,-54.0
121.448379176,31.1921677611,121.450022927,31.1928977703,-56.0
121.448379176,31.1921677611,121.450022927,31.1928977703,-57.0
121.448379176,31.1921677611,121.450022927,31.1928977703,-60.0
121.448399132,31.1921660642,121.450022927,31.1928977703,-59.0
121.448410708,31.1921710457,121.450022927,31.1928977703,-59.0
121.448410708,31.1921710457,121.450022927,31.1928977703,-57.0
121.448420686,31.1921743593,121.450022927,31.1928977703,-58.0
121.448420686,31.1921743593,121.450022927,31.1928977703,-65.0
121.448432362,31.1921793407,121.450022927,31.1928977703,-62.0
121.448432362,31.1921793407,121.450022927,31.1928977703,-57.0
121.448440644,31.1921843282,121.450022927,31.1928977703,-56.0
121.448440644,31.1921843282,121.450022927,31.1928977703,-57.0
121.448440644,31.1921843282,121.450022927,31.1928977703,-59.0
121.448450623,31.1921893126,121.450022927,31.1928977703,-56.0
121.448462298,31.1921942939,121.450022927,31.1928977703,-56.0
121.448462298,31.1921942939,121.450022927,31.1928977703,-55.0
121.448472277,31.1921992783,121.450022927,31.1928977703,-57.0
121.448472277,31.1921992783,121.450022927,31.1928977703,-60.0
121.448482256,31.1922059335,121.450022927,31.1928977703,-59.0
121.448482256,31.1922059335,121.450022927,31.1928977703,-58.0
121.448492235,31.1922109179,121.450022927,31.1928977703,-57.0
121.448492235,31.1922109179,121.450022927,31.1928977703,-58.0
121.448492235,31.1922109179,121.450022927,31.1928977703,-57.0
121.44850391,31.1922158993,121.450022927,31.1928977703,-59.0
121.44850391,31.1922158993,121.450022927,31.1928977703,-55.0
121.448517182,31.1922225385,121.450022927,31.1928977703,-57.0
121.448517182,31.1922225385,121.450022927,31.1928977703,-62.0
121.448527161,31.1922258621,121.450022927,31.1928977703,-59.0
121.448527161,31.1922258621,121.450022927,31.1928977703,-57.0
121.448538836,31.1922308434,121.450022927,31.1928977703,-60.0
121.448538836,31.1922308434,121.450022927,31.1928977703,-57.0
121.448552107,31.192234151,121.450022927,31.1928977703,-56.0
121.448552107,31.192234151,121.450022927,31.1928977703,-66.0
121.448552107,31.192234151,121.450022927,31.1928977703,-60.0
121.448563782,31.1922391322,121.450022927,31.1928977703,-57.0
121.448573761,31.1922441166,121.450022927,31.1928977703,-54.0
121.448573761,31.1922441166,121.450022927,31.1928977703,-53.0
121.44858374,31.1922507718,121.450022927,31.1928977703,-57.0
121.44858374,31.1922507718,121.450022927,31.1928977703,-53.0
121.448593719,31.192257417,121.450022927,31.1928977703,-55.0
121.448593719,31.192257417,121.450022927,31.1928977703,-57.0
121.448605294,31.1922640693,121.450022927,31.1928977703,-58.0
121.448605294,31.1922640693,121.450022927,31.1928977703,-51.0
121.448605294,31.1922640693,121.450022927,31.1928977703,-56.0
121.448615273,31.1922690536,121.450022927,31.1928977703,-59.0
121.448625252,31.1922723671,121.450022927,31.1928977703,-52.0
121.448625252,31.1922723671,121.450022927,31.1928977703,-55.0
121.448635231,31.1922790223,121.450022927,31.1928977703,-63.0
121.448635231,31.1922790223,121.450022927,31.1928977703,-53.0
121.448635231,31.1922790223,121.450022927,31.1928977703,-56.0
121.44864521,31.1922840066,121.450022927,31.1928977703,-59.0
121.44864521,31.1922840066,121.450022927,31.1928977703,-57.0
121.448655188,31.1922873201,121.450022927,31.1928977703,-54.0
121.448655188,31.1922873201,121.450022927,31.1928977703,-61.0
121.448655188,31.1922873201,121.450022927,31.1928977703,-60.0
121.448665167,31.1922923045,121.450022927,31.1928977703,-51.0
121.448675146,31.1922972888,121.450022927,31.1928977703,-56.0
121.448675146,31.1922972888,121.450022927,31.1928977703,-57.0
121.448685124,31.1923022731,121.450022927,31.1928977703,-56.0
121.448685124,31.1923022731,121.450022927,31.1928977703,-54.0
121.448695103,31.1923072574,121.450022927,31.1928977703,-57.0
121.448695103,31.1923072574,121.450022927,31.1928977703,-57.0
121.448705082,31.1923122417,121.450022927,31.1928977703,-54.0
121.448705082,31.1923122417,121.450022927,31.1928977703,-56.0
121.448705082,31.1923122417,121.450022927,31.1928977703,-54.0
121.448715061,31.1923172261,121.450022927,31.1928977703,-59.0
121.448725039,31.1923222104,121.450022927,31.1928977703,-56.0
121.448725039,31.1923222104,121.450022927,31.1928977703,-55.0
121.448733421,31.1923255368,121.450022927,31.1928977703,-56.0
121.448733421,31.1923255368,121.450022927,31.1928977703,-58.0
121.448741704,31.1923305241,121.450022927,31.1928977703,-58.0
121.448741704,31.1923305241,121.450022927,31.1928977703,-56.0
121.448749986,31.1923355115,121.450022927,31.1928977703,-58.0
121.448749986,31.1923355115,121.450022927,31.1928977703,-56.0
121.448749986,31.1923355115,121.450022927,31.1928977703,-58.0
121.448756672,31.1923405018,121.450022927,31.1928977703,-54.0
121.448756672,31.1923405018,121.450022927,31.1928977703,-56.0
121.448764954,31.1923454892,121.450022927,31.1928977703,-53.0
121.448764954,31.1923454892,121.450022927,31.1928977703,-61.0
121.44877164,31.1923504795,121.450022927,31.1928977703,-55.0
121.44877164,31.1923504795,121.450022927,31.1928977703,-55.0
121.448781619,31.1923571246,121.450022927,31.1928977703,-62.0
121.448781619,31.1923571246,121.450022927,31.1928977703,-56.0
121.448789902,31.1923637828,121.450022927,31.1928977703,-57.0
121.448789902,31.1923637828,121.450022927,31.1928977703,-59.0
121.448789902,31.1923637828,121.450022927,31.1928977703,-55.0
121.44879988,31.1923687671,121.450022927,31.1928977703,-62.0
121.448806566,31.1923754282,121.450022927,31.1928977703,-57.0
121.448806566,31.1923754282,121.450022927,31.1928977703,-62.0
121.448814849,31.1923804155,121.450022927,31.1928977703,-59.0
121.448814849,31.1923804155,121.450022927,31.1928977703,-57.0
121.448823231,31.1923870635,121.450022927,31.1928977703,-60.0
121.448823231,31.1923870635,121.450022927,31.1928977703,-57.0
121.44883321,31.1923937186,121.450022927,31.1928977703,-60.0
121.44883321,31.1923937186,121.450022927,31.1928977703,-60.0
121.44883321,31.1923937186,121.450022927,31.1928977703,-61.0
121.448841492,31.192398706,121.450022927,31.1928977703,-55.0
121.448846482,31.1924053702,121.450022927,31.1928977703,-58.0
121.448846482,31.1924053702,121.450022927,31.1928977703,-52.0
121.448846482,31.1924053702,121.450022927,31.1928977703,-60.0
121.448854764,31.1924086867,121.450022927,31.1928977703,-56.0
121.448854764,31.1924086867,121.450022927,31.1928977703,-57.0
121.448863146,31.192412003,121.450022927,31.1928977703,-52.0
121.448863146,31.192412003,121.450022927,31.1928977703,-68.0
121.448874722,31.192420326,121.450022927,31.1928977703,-57.0
121.448874722,31.192420326,121.450022927,31.1928977703,-64.0
121.448874722,31.192420326,121.450022927,31.1928977703,-59.0
121.448886397,31.192426968,121.450022927,31.1928977703,-55.0
121.448898072,31.1924352908,121.450022927,31.1928977703,-60.0
121.448908051,31.1924452775,121.450022927,31.1928977703,-58.0
121.448908051,31.1924452775,121.450022927,31.1928977703,-55.0
121.449152534,31.1926599356,121.450022927,31.1928977703,-38.0
121.449162513,31.1926649197,121.450022927,31.1928977703,-37.0
121.449162513,31.1926649197,121.450022927,31.1928977703,-36.0
121.449170795,31.192669907,121.450022927,31.1928977703,-36.0
121.449170795,31.192669907,121.450022927,31.1928977703,-37.0
121.449175785,31.1926765611,121.450022927,31.1928977703,-38.0
121.449175785,31.1926765611,121.450022927,31.1928977703,-37.0
121.449175785,31.1926765611,121.450022927,31.1928977703,-35.0
121.449184067,31.1926815484,121.450022927,31.1928977703,-35.0
121.449192449,31.1926882062,121.450022927,31.1928977703,-33.0
121.449192449,31.1926882062,121.450022927,31.1928977703,-31.0
121.449199035,31.1926948674,121.450022927,31.1928977703,-39.0
121.449199035,31.1926948674,121.450022927,31.1928977703,-36.0
121.449199035,31.1926948674,121.450022927,31.1928977703,-38.0
121.449209014,31.1927015124,121.450022927,31.1928977703,-46.0
121.449209014,31.1927015124,121.450022927,31.1928977703,-41.0
121.449217396,31.1927081702,121.450022927,31.1928977703,0
121.449217396,31.1927081702,121.450022927,31.1928977703,-49.0
121.449227374,31.1927131543,121.450022927,31.1928977703,-52.0
121.449237353,31.1927198093,121.450022927,31.1928977703,-54.0
121.449237353,31.1927198093,121.450022927,31.1928977703,-53.0
121.449237353,31.1927198093,121.450022927,31.1928977703,-52.0
121.449248928,31.1927264513,121.450022927,31.1928977703,-54.0
121.449248928,31.1927264513,121.450022927,31.1928977703,-58.0
121.449258907,31.1927314354,121.450022927,31.1928977703,-55.0
121.449258907,31.1927314354,121.450022927,31.1928977703,-54.0
121.449270581,31.1927364163,121.450022927,31.1928977703,-56.0
121.449270581,31.1927364163,121.450022927,31.1928977703,-60.0
121.449270581,31.1927364163,121.450022927,31.1928977703,-60.0
121.44928056,31.1927397396,121.450022927,31.1928977703,-58.0
121.449290538,31.1927447237,121.450022927,31.1928977703,-56.0
121.449290538,31.1927447237,121.450022927,31.1928977703,-60.0
121.449300517,31.1927480369,121.450022927,31.1928977703,-56.0
121.449300517,31.1927480369,121.450022927,31.1928977703,-57.0
121.449307202,31.1927530271,121.450022927,31.1928977703,-56.0
121.449307202,31.1927530271,121.450022927,31.1928977703,-60.0
121.449313788,31.1927563466,121.450022927,31.1928977703,-56.0
121.449313788,31.1927563466,121.450022927,31.1928977703,-52.0
121.449313788,31.1927563466,121.450022927,31.1928977703,-55.0
121.449323766,31.1927596698,121.450022927,31.1928977703,-57.0
121.449333745,31.1927646539,121.450022927,31.1928977703,-54.0
121.449333745,31.1927646539,121.450022927,31.1928977703,-57.0
121.449337138,31.1927729818,121.450022927,31.1928977703,-57.0
121.449337138,31.1927729818,121.450022927,31.1928977703,-55.0
121.449338735,31.1927813129,121.450022927,31.1928977703,-61.0
121.449338735,31.1927813129,121.450022927,31.1928977703,-56.0
121.449338735,31.1927813129,121.450022927,31.1928977703,-60.0
121.449347117,31.1927829683,121.450022927,31.1928977703,-59.0
121.449347117,31.1927829683,121.450022927,31.1928977703,-60.0
121.449347117,31.1927829683,121.450022927,31.1928977703,-57.0
121.449353703,31.1927862878,121.450022927,31.1928977703,-62.0
121.449350411,31.1927962988,121.450022927,31.1928977703,-59.0
121.449350411,31.1927962988,121.450022927,31.1928977703,-62.0
121.449345422,31.1928046521,121.450022927,31.1928977703,-54.0
121.449345422,31.1928046521,121.450022927,31.1928977703,-50.0
121.449338738,31.1928146694,121.450022927,31.1928977703,-50.0
121.449338738,31.1928146694,121.450022927,31.1928977703,-55.0
121.449330457,31.1928213479,121.450022927,31.1928977703,-55.0
121.449330457,31.1928213479,121.450022927,31.1928977703,-57.0
121.449330457,31.1928213479,121.450022927,31.1928977703,-56.0
121.449322176,31.1928297073,121.450022927,31.1928977703,-51.0
121.449317187,31.1928347189,121.450022927,31.1928977703,-53.0
121.449317187,31.1928347189,121.450022927,31.1928977703,-54.0
121.449300525,31.192849757,121.450022927,31.1928977703,-57.0
121.449300525,31.192849757,121.450022927,31.1928977703,-60.0
121.449288853,31.1928681176,121.450022927,31.1928977703,-56.0
121.449288853,31.1928681176,121.450022927,31.1928977703,-55.0
121.44927728,31.1928881488,121.450022927,31.1928977703,-62.0
121.44927728,31.1928881488,121.450022927,31.1928977703,-58.0
121.44927728,31.1928881488,121.450022927,31.1928977703,-59.0
121.449265607,31.1929098509,121.450022927,31.1928977703,-60.0
121.449265607,31.1929098509,121.450022927,31.1928977703,-56.0
121.449252338,31.1929298852,121.450022927,31.1928977703,-56.0
121.449252338,31.1929298852,121.450022927,31.1928977703,-58.0
121.449243958,31.1929465689,121.450022927,31.1928977703,-57.0
121.449243958,31.1929465689,121.450022927,31.1928977703,-59.0
