,time,predict-Long,predict-Lat,real-Long,real-Lat,ServingBase-Long,ServingBase-Lat
0,54699,121.448482142,31.1920607722,121.4486583,31.19213833,121.45232,31.193257
1,54699,121.448475181,31.1920601921,121.4486467,31.19213,121.45232,31.193257
2,54700,121.448475238,31.1920585257,121.4486467,31.19213,121.45232,31.193257
3,54700,121.44847009,31.1920606528,121.448635,31.19212167,121.45232,31.193257
4,54701,121.448479134,31.1920597799,121.448635,31.19212167,121.45232,31.193257
5,54701,121.448481087,31.1920608443,121.448635,31.19212167,121.45232,31.193257
6,54701,121.448474432,31.1920585163,121.4486233,31.19211667,121.45232,31.193257
7,54702,121.448460465,31.1920554614,121.4486133,31.19211,121.45232,31.193257
8,54702,121.448467675,31.1920603233,121.4486133,31.19211,121.45232,31.193257
9,54703,121.448468405,31.1920597562,121.4486033,31.192105,121.45232,31.193257
10,54703,121.448476212,31.1920614874,121.4486033,31.192105,121.45232,31.193257
11,54704,121.448484339,31.1920616538,121.4485933,31.19209833,121.45232,31.193257
12,54704,121.448490309,31.1920642467,121.4485933,31.19209833,121.45232,31.193257
13,54705,121.448481527,31.1920609101,121.4485833,31.19209167,121.45232,31.193257
14,54705,121.448476591,31.1920619297,121.4485833,31.19209167,121.45232,31.193257
15,54706,121.448482652,31.1920615135,121.4485833,31.19209167,121.45232,31.193257
16,54706,121.448479765,31.1920604969,121.4485717,31.19208667,121.45232,31.193257
17,54707,121.448479974,31.1920603971,121.4485717,31.19208667,121.45232,31.193257
18,54707,121.448471976,31.1920579464,121.4485567,31.19208167,121.45232,31.193257
19,54708,121.448483843,31.1920617405,121.4485567,31.19208167,121.45232,31.193257
20,54708,121.448476455,31.1920596759,121.44854,31.19207333,121.45232,31.193257
21,54709,121.448473354,31.192061928,121.44854,31.19207333,121.45232,31.193257
22,54709,121.448476932,31.192059539,121.4485217,31.19206833,121.45232,31.193257
23,54710,121.44846147,31.1920580155,121.4485217,31.19206833,121.45232,31.193257
24,54710,121.448467787,31.1920566968,121.448505,31.19206333,121.45232,31.193257
25,54711,121.448475653,31.1920590016,121.448505,31.19206333,121.45232,31.193257
26,54711,121.448482474,31.1920699011,121.448505,31.19206333,121.45232,31.193257
27,54712,121.448474378,31.1920717574,121.4484917,31.19205,121.45232,31.193257
28,54712,121.448463114,31.1920647298,121.4484783,31.19204167,121.45232,31.193257
29,54713,121.448474312,31.1920637903,121.4484783,31.19204167,121.45232,31.193257
30,54713,121.448482714,31.1920614723,121.4484667,31.19204,121.45232,31.193257
31,54713,121.448473582,31.1920609421,121.4484667,31.19204,121.45232,31.193257
32,54714,121.448477428,31.1920633769,121.4484517,31.19204,121.45232,31.193257
33,54714,121.448466367,31.1920585763,121.4484517,31.19204,121.45232,31.193257
