,time,predict-Long,predict-Lat,real-Long,real-Lat,ServingBase-Long,ServingBase-Lat
3378,15:02:44,121.44543753,31.2006523595,121.4476933,31.19636667,121.446515,31.199551
3379,15:02:44,121.445271813,31.200539205,121.447695,31.19635167,121.446515,31.199551
3380,15:02:45,121.445417328,31.2006714269,121.447695,31.19635167,121.446515,31.199551
3381,15:02:45,121.445207087,31.2008884379,121.447695,31.196345,121.446515,31.199551
3382,15:02:46,121.445179507,31.2009158928,121.447695,31.196345,121.446515,31.199551
3383,15:02:46,121.445427511,31.2006615266,121.447695,31.196345,121.446515,31.199551
3384,15:02:47,121.44522985,31.200547084,121.4476983,31.19633667,121.446515,31.199551
3385,15:02:47,121.445141483,31.2009532361,121.4477033,31.196325,121.446515,31.199551
3386,15:02:48,121.445076605,31.2007403297,121.4477033,31.196325,121.446515,31.199551
3387,15:02:48,121.445089481,31.2005398027,121.447705,31.19631167,121.446515,31.199551
3388,15:02:49,121.444023666,31.2014721693,121.447705,31.19631167,121.446515,31.199551
3389,15:02:49,121.443907369,31.2014642081,121.4477017,31.1963,121.446515,31.199551
3390,15:02:50,121.445113062,31.2006746393,121.4477017,31.1963,121.446515,31.199551
3391,15:02:50,121.443930442,31.2014639568,121.4477017,31.19628833,121.446515,31.199551
3392,15:02:51,121.443916877,31.2014645743,121.4477017,31.19628833,121.446515,31.199551
3393,15:02:51,121.445379732,31.2008676721,121.4477017,31.19628833,121.446515,31.199551
3394,15:02:51,121.445232689,31.2006135211,121.4476983,31.19627833,121.446515,31.199551
3395,15:02:52,121.444856188,31.2005634073,121.4476933,31.19627,121.446515,31.199551
3396,15:02:52,121.445811626,31.2002696051,121.4476933,31.19627,121.446515,31.199551
3397,15:02:53,121.444847141,31.2008385334,121.44769,31.19626,121.446515,31.199551
3398,15:02:53,121.444937493,31.2007560167,121.44769,31.19626,121.446515,31.199551
3399,15:02:54,121.445073082,31.2006710603,121.4476883,31.19625,121.446515,31.199551
3400,15:02:54,121.445028461,31.2006834542,121.4476883,31.19625,121.446515,31.199551
3401,15:02:55,121.445171297,31.2009234793,121.4476867,31.19625167,121.446515,31.199551
3402,15:02:55,121.445059619,31.2006481143,121.4476867,31.19625167,121.446515,31.199551
3403,15:02:56,121.445283212,31.2008108307,121.4476867,31.19625167,121.446515,31.199551
3404,15:02:56,121.445072209,31.2005214099,121.4476867,31.19624833,121.446515,31.199551
3405,15:02:57,121.444915526,31.2006960663,121.4476867,31.19624833,121.446515,31.199551
3406,15:02:57,121.444978867,31.2008394887,121.44769,31.19624667,121.446515,31.199551
3407,15:02:58,121.445153905,31.200310461,121.44769,31.19624667,121.446515,31.199551
3408,15:02:58,121.445038497,31.2007303257,121.4476933,31.19624833,121.446515,31.199551
3409,15:02:59,121.445125746,31.2007347791,121.4476933,31.19624833,121.446515,31.199551
3410,15:02:59,121.445166586,31.2006736264,121.4476983,31.19625333,121.446515,31.199551
3411,15:03:00,121.445337467,31.2007540512,121.4476983,31.19625333,121.446515,31.199551
3412,15:03:00,121.445305886,31.2006017212,121.4477033,31.19625667,121.446515,31.199551
3413,15:03:01,121.445159086,31.2009372565,121.4477033,31.19625667,121.446515,31.199551
3414,15:03:01,121.445003667,31.2008907032,121.4477033,31.19625667,121.446515,31.199551
3415,15:03:02,121.445045185,31.2009031201,121.4477117,31.19626167,121.446515,31.199551
3416,15:03:02,121.445321607,31.2007701657,121.4477217,31.19626,121.446515,31.199551
3417,15:03:03,121.445365014,31.2007257718,121.4477217,31.19626,121.446515,31.199551
3418,15:03:03,121.445215549,31.2008786822,121.4477317,31.19626167,121.446515,31.199551
3419,15:03:04,121.445303835,31.2007882965,121.4477317,31.19626167,121.446515,31.199551
3420,15:03:04,121.445110725,31.2006357162,121.44774,31.19626167,121.446515,31.199551
3421,15:03:04,121.445426196,31.2003702609,121.44774,31.19626167,121.446515,31.199551
3422,15:03:05,121.445311411,31.2005433039,121.4477517,31.19625667,121.446515,31.199551
3423,15:03:05,121.445266708,31.2005603098,121.4477517,31.19625667,121.446515,31.199551
3424,15:03:06,121.445338172,31.200492091,121.4477517,31.19625667,121.446515,31.199551
3425,15:03:06,121.445324633,31.2007670488,121.447765,31.196255,121.446515,31.199551
3426,15:03:07,121.445782809,31.200298197,121.447765,31.196255,121.446515,31.199551
3427,15:03:07,121.445112018,31.2006180996,121.44778,31.19625167,121.446515,31.199551
3428,15:03:08,121.445395346,31.2004381135,121.44778,31.19625167,121.446515,31.199551
3429,15:03:08,121.445270529,31.2008234317,121.44779,31.19624333,121.446515,31.199551
3430,15:03:09,121.445269128,31.2005573255,121.44779,31.19624333,121.446515,31.199551
3431,15:03:09,121.44500818,31.200667807,121.447795,31.19623833,121.446515,31.199551
3432,15:03:10,121.445325694,31.2004973161,121.447795,31.19623833,121.446515,31.199551
3433,15:03:10,121.44529686,31.2007952437,121.4478017,31.19623333,121.446515,31.199551
3434,15:03:11,121.445340437,31.2007509225,121.4478017,31.19623333,121.446515,31.199551
3435,15:03:11,121.445256336,31.200837786,121.4478017,31.19623333,121.446515,31.199551
3436,15:03:12,121.445136877,31.2007269553,121.4478133,31.19622333,121.446515,31.199551
3437,15:03:12,121.445225775,31.2008680373,121.4478233,31.196215,121.446515,31.199551
3438,15:03:13,121.445342831,31.2007487859,121.4478233,31.196215,121.446515,31.199551
3439,15:03:13,121.445328944,31.2004469483,121.447835,31.19620833,121.446515,31.199551
3440,15:03:14,121.44512891,31.2006417671,121.447835,31.19620833,121.446515,31.199551
3441,15:03:14,121.44514579,31.2006423888,121.447845,31.1962,121.446515,31.199551
3442,15:03:15,121.445106601,31.2005419244,121.447845,31.1962,121.446515,31.199551
3443,15:03:16,121.444893016,31.2007513966,121.44785,31.19619833,121.446515,31.199551
3444,15:03:16,121.445512378,31.2003983751,121.44785,31.19619833,121.446515,31.199551
3445,15:03:16,121.445235227,31.2005728203,121.44785,31.19619833,121.446515,31.199551
3446,15:03:41,121.445111501,31.2006911426,121.4481233,31.19602167,121.448643,31.195495
3447,15:03:42,121.445166685,31.200927955,121.448135,31.19602167,121.448643,31.195495
3448,15:03:42,121.445438127,31.2006517162,121.448135,31.19602167,121.448643,31.195495
3449,15:03:44,121.445310522,31.2007822076,121.448165,31.19600167,121.448643,31.195495
3450,15:03:45,121.444863218,31.2008498167,121.448165,31.19600167,121.448643,31.195495
3451,15:03:45,121.444115692,31.2011751105,121.4481783,31.19598667,121.448643,31.195495
3452,15:03:46,121.444086883,31.2014765131,121.4481783,31.19598667,121.448643,31.195495
3453,15:03:46,121.444397678,31.200636947,121.4481783,31.19598667,121.448643,31.195495
3454,15:03:47,121.44482235,31.2020753686,121.4481817,31.19595667,121.448643,31.195495
3455,15:03:48,121.444081756,31.2018142913,121.4481817,31.19595667,121.448643,31.195495
3456,15:03:48,121.445208356,31.2008872441,121.4481717,31.19594,121.448643,31.195495
3457,15:03:49,121.445206013,31.2008902689,121.4481717,31.19594,121.448643,31.195495
3458,15:03:49,121.445443299,31.2006457169,121.4481583,31.19591833,121.448643,31.195495
3459,15:03:50,121.444989515,31.2009212749,121.4481583,31.19591833,121.448643,31.195495
3460,15:03:50,121.445594221,31.2004913402,121.4481483,31.1959,121.448643,31.195495
3461,15:03:51,121.445054418,31.2007918181,121.4481483,31.1959,121.448643,31.195495
3462,15:03:51,121.445042436,31.2007022677,121.4481483,31.1959,121.448643,31.195495
3463,15:03:52,121.445332454,31.2007584006,121.4481433,31.19588333,121.448643,31.195495
3464,15:03:53,121.44550457,31.2003843988,121.4481433,31.19588333,121.448643,31.195495
3465,15:03:53,121.444979999,31.2009183479,121.448145,31.195875,121.448643,31.195495
3466,15:03:54,121.445302801,31.2007890402,121.448145,31.195875,121.448643,31.195495
3467,15:03:54,121.445069945,31.200797129,121.448145,31.19587,121.448643,31.195495
3468,15:03:55,121.445331709,31.200761133,121.448145,31.19587,121.448643,31.195495
3469,15:03:55,121.44505327,31.200814934,121.44815,31.19586833,121.448643,31.195495
3470,15:03:56,121.44501973,31.2005257126,121.44815,31.19586833,121.448643,31.195495
3471,15:03:56,121.445032453,31.2008180592,121.44815,31.19586833,121.448643,31.195495
3472,15:03:57,121.445160264,31.2006641094,121.448155,31.19586333,121.448643,31.195495
3473,15:03:57,121.444830408,31.2006135715,121.4481617,31.19585833,121.448643,31.195495
3474,15:03:58,121.445331713,31.2007598159,121.4481617,31.19585833,121.448643,31.195495
3475,15:03:58,121.445438352,31.200650355,121.4481683,31.195855,121.448643,31.195495
3476,15:03:59,121.445311147,31.2007804246,121.4481683,31.195855,121.448643,31.195495
3477,15:03:59,121.445302977,31.2007888766,121.4481733,31.19585167,121.448643,31.195495
3478,15:03:59,121.445217804,31.2008768467,121.4481733,31.19585167,121.448643,31.195495
3479,15:04:00,121.444966472,31.2007023504,121.4481783,31.19584667,121.448643,31.195495
3480,15:04:00,121.445049374,31.2006901367,121.4481783,31.19584667,121.448643,31.195495
3481,15:04:01,121.445328053,31.2007628898,121.4481783,31.19584667,121.448643,31.195495
