,time,predict-Long,predict-Lat,real-Long,real-Lat,ServingBase-Long,ServingBase-Lat
0,1440551926,121.483538844,31.2563635309,121.485131318,31.2565089951,121.483587469,31.2551548015
1,1440551935,121.483603319,31.2565887716,121.484847312,31.256763918,121.483587469,31.2551548015
2,1440551945,121.483349611,31.2563335222,121.484597136,31.2563974725,121.483587469,31.2551548015
3,1440551986,121.483974384,31.2561955865,121.484075791,31.2549583291,121.483587469,31.2551548015
4,1440551987,121.484517107,31.2505796793,121.4840429,31.2549254082,121.483587469,31.2551548015
5,1440556103,121.489043486,31.2262788916,121.501951677,31.2218856005,121.499169595,31.2202131915
6,1440556111,121.491016113,31.2237847438,121.499628013,31.2210622117,121.499169595,31.2202131915
7,1440556227,121.491620472,31.2246209219,121.492216831,31.2242798339,121.492453988,31.2242551216
8,1440556235,121.490713558,31.2258037639,121.492203905,31.224608025,121.492453988,31.2242551216
9,1440556407,121.48216135,31.2257376357,121.488819791,31.2243748487,121.488956387,31.2252358513
10,1440556417,121.483679646,31.2254777797,121.488717146,31.2243391312,121.488956387,31.2252358513
11,1440556439,121.483171894,31.2254658175,121.488598555,31.2242804492,121.488956387,31.2252358513
12,1440556449,121.483334341,31.2254849744,121.488658336,31.2241552168,121.488956387,31.2252358513
13,1440556502,121.483568685,31.2245029831,121.489019012,31.2234128193,121.488956387,31.2252358513
14,1440556581,121.486264941,31.2224087285,121.492766685,31.2219931403,121.488487739,31.2219256722
15,1440556585,121.488653494,31.2247309368,121.493129399,31.2220210793,121.491875801,31.2215155494
16,1440556586,121.484055627,31.2217274649,121.493222071,31.2220278078,121.488487739,31.2219256722
17,1440556589,121.484259018,31.2219419427,121.493498091,31.2220489993,121.488487739,31.2219256722
18,1440556592,121.484134677,31.2224007054,121.493775107,31.2220701871,121.488487739,31.2219256722
19,1440556602,121.490295184,31.2252529535,121.494712762,31.2220593942,121.499169595,31.2202131915
20,1440556603,121.492406404,31.2251975217,121.494786497,31.2220491699,121.489773217,31.2216117736
21,1440556608,121.491902232,31.227602333,121.495129268,31.2220031272,121.489773217,31.2216117736
22,1440563610,121.482144409,31.2281677505,121.484202978,31.2272925076,121.4836651,31.2306836015
23,1440563648,121.482142476,31.229281,121.482603469,31.2280703976,121.481641665,31.2276078855
24,1440563715,121.481542789,31.2293020604,121.481604783,31.2275489615,121.481641665,31.2276078855
25,1440563723,121.481482573,31.229534661,121.481612757,31.2275529411,121.481641665,31.2276078855
26,1440563737,121.481470923,31.2297177002,121.481692493,31.2275947371,121.481641665,31.2276078855
27,1440563816,121.481481103,31.2295253169,121.481889015,31.2297041607,121.481641665,31.2276078855
28,1440563837,121.481333995,31.2293662242,121.480290334,31.2294705131,121.481641665,31.2276078855
