,time,predict-Long,predict-Lat,real-Long,real-Lat,ServingBase-Long,ServingBase-Lat
0,52272,121.447839627,31.1963417535,121.448195,31.19626167,121.446515,31.199551
1,52272,121.447839627,31.1963417535,121.448195,31.19626167,121.446515,31.199551
2,52272,121.447839627,31.1963417535,121.448195,31.19626167,121.446515,31.199551
3,52273,121.447839627,31.1963417535,121.448195,31.19626167,121.446515,31.199551
4,52273,121.447344544,31.1970009281,121.448195,31.19626167,121.446515,31.199551
5,52273,121.447344544,31.1970009281,121.448195,31.19626167,121.446515,31.199551
6,52273,121.447344544,31.1970009281,121.448195,31.19626167,121.446515,31.199551
7,52273,121.447344544,31.1970009281,121.448195,31.19626167,121.446515,31.199551
8,52274,121.447839627,31.1963417535,121.448195,31.19626167,121.446515,31.199551
9,52274,121.447839627,31.1963417535,121.448195,31.19626167,121.446515,31.199551
10,52275,121.447839627,31.1963417535,121.448195,31.19626167,121.446515,31.199551
11,52275,121.447839627,31.1963417535,121.448195,31.19626167,121.446515,31.199551
12,52275,121.447839627,31.1963417535,121.4481933,31.19626167,121.446515,31.199551
13,52276,121.447839627,31.1963417535,121.4481933,31.19626167,121.446515,31.199551
14,52276,121.447839627,31.1963417535,121.4481933,31.19626167,121.446515,31.199551
15,52276,121.447839627,31.1963417535,121.4481933,31.19626167,121.446515,31.199551
16,52277,121.447839627,31.1963417535,121.4481733,31.19625833,121.446515,31.199551
17,52278,121.447839627,31.1963417535,121.4481633,31.19625833,121.446515,31.199551
18,52279,121.447839627,31.1963417535,121.4481633,31.19625833,121.446515,31.199551
19,52279,121.447839627,31.1963417535,121.448145,31.19625667,121.446515,31.199551
20,52279,121.447839627,31.1963417535,121.448145,31.19625667,121.446515,31.199551
21,52280,121.447839627,31.1963417535,121.448145,31.19625667,121.446515,31.199551
22,52280,121.447839627,31.1963417535,121.4481267,31.19626,121.446515,31.199551
23,52280,121.447839627,31.1963417535,121.4481267,31.19626,121.446515,31.199551
24,52281,121.447839627,31.1963417535,121.4481267,31.19626,121.446515,31.199551
25,52281,121.447839627,31.1963417535,121.4481267,31.19626,121.446515,31.199551
26,52281,121.447839627,31.1963417535,121.4481267,31.19626,121.446515,31.199551
27,52282,121.447839627,31.1963417535,121.448105,31.196265,121.446515,31.199551
28,52282,121.445996923,31.1994790619,121.448105,31.196265,121.446515,31.199551
