,time,predict-Long,predict-Lat,real-Long,real-Lat,ServingBase-Long,ServingBase-Lat
0,14:31:12,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
1,14:31:13,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
2,14:31:13,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
3,14:31:40,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
4,14:31:40,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
5,14:31:41,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
6,14:31:41,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
7,14:31:42,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
8,14:31:43,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
9,14:31:43,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
10,14:31:44,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
11,14:31:44,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
12,14:31:45,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
13,14:31:45,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
14,14:31:46,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
15,14:31:46,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
16,14:31:47,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
17,14:31:47,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
18,14:31:48,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
19,14:31:49,121.445392801,31.1957512969,121.4527877,31.1943638478,0,0
20,14:31:50,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
21,14:31:50,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
22,14:31:51,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
23,14:31:51,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
24,14:31:52,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
25,14:31:52,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
26,14:31:53,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
27,14:31:53,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
28,14:31:54,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
29,14:31:54,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
30,14:31:55,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
31,14:31:55,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
32,14:31:56,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
33,14:31:56,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
34,14:31:57,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
35,14:31:57,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
36,14:31:57,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
37,14:31:58,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
38,14:31:58,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
39,14:31:59,121.451801047,31.1941603149,121.452245687,31.1945249914,121.450022927,31.1928977703
40,14:31:59,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
41,14:32:00,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
42,14:32:00,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
43,14:32:01,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
44,14:32:01,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
45,14:32:02,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
46,14:32:02,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
47,14:32:03,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
48,14:32:03,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
49,14:32:04,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
50,14:32:04,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
51,14:32:05,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
52,14:32:05,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
53,14:32:06,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
54,14:32:06,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
55,14:32:07,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
56,14:32:07,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
57,14:32:08,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
58,14:32:08,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
59,14:32:09,121.451801047,31.1941603149,121.452097629,31.1944885924,121.450022927,31.1928977703
60,14:32:09,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
61,14:32:09,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
62,14:32:10,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
63,14:32:10,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
64,14:32:11,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
65,14:32:11,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
66,14:32:12,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
67,14:32:12,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
68,14:32:13,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
69,14:32:13,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
70,14:32:14,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
71,14:32:14,121.451801047,31.1941603149,121.451972912,31.1944037934,121.450022927,31.1928977703
