,time,predict-Long,predict-Lat,real-Long,real-Lat,ServingBase-Long,ServingBase-Lat
0,14:31:12,121.440783775,31.1976348873,121.448195,31.19626167,,
1,14:31:13,121.440783775,31.1976348873,121.448195,31.19626167,,
2,14:31:13,121.446138826,31.1990448696,121.448195,31.19626167,,
3,14:31:40,121.44817443,31.1959814177,121.4477933,31.19642833,,
4,14:31:40,121.44817443,31.1959814177,121.4477933,31.19642833,,
5,14:31:41,121.44817443,31.1959814177,121.4477933,31.19642833,,
6,14:31:41,121.447724361,31.1962859474,121.4477767,31.19643167,,
7,14:31:42,121.44817443,31.1959814177,121.4477633,31.19643833,,
8,14:31:43,121.44817443,31.1959814177,121.4477633,31.19643833,,
9,14:31:43,121.447724361,31.1962859474,121.4477483,31.19644167,,
10,14:31:44,121.447724361,31.1962859474,121.4477483,31.19644167,,
11,14:31:44,121.4460309,31.199267625,121.4477317,31.19644,,
12,14:31:45,121.447724361,31.1962859474,121.4477317,31.19644,,
13,14:31:45,121.447724361,31.1962859474,121.447715,31.19643667,,
14,14:31:46,121.447724361,31.1962859474,121.447715,31.19643667,,
15,14:31:46,121.447724361,31.1962859474,121.447715,31.19643667,,
16,14:31:47,121.447724361,31.1962859474,121.4477,31.19643333,,
17,14:31:47,121.447724361,31.1962859474,121.4476833,31.19643,,
18,14:31:48,121.447724361,31.1962859474,121.4476833,31.19643,,
19,14:31:49,121.447724361,31.1962859474,121.4476517,31.19642167,121.445424,31.194791
20,14:31:50,121.447206058,31.1960563077,121.4476517,31.19642167,121.445424,31.194791
21,14:31:50,121.447724361,31.1962859474,121.4476367,31.19641833,121.445424,31.194791
22,14:31:51,121.447206058,31.1960563077,121.4476367,31.19641833,121.445424,31.194791
23,14:31:51,121.447206058,31.1960563077,121.4476367,31.19641833,121.445424,31.194791
24,14:31:52,121.447724361,31.1962859474,121.44762,31.196415,121.445424,31.194791
25,14:31:52,121.447206058,31.1960563077,121.447605,31.19641333,121.445424,31.194791
26,14:31:53,121.447724361,31.1962859474,121.447605,31.19641333,121.445424,31.194791
27,14:31:53,121.446919276,31.1958992759,121.44759,31.19640833,121.445424,31.194791
28,14:31:54,121.447724361,31.1962859474,121.44759,31.19640833,121.445424,31.194791
29,14:31:54,121.447206058,31.1960563077,121.447575,31.19640667,121.445424,31.194791
30,14:31:55,121.447724361,31.1962859474,121.447575,31.19640667,121.445424,31.194791
31,14:31:55,121.447206058,31.1960563077,121.44756,31.19640333,121.445424,31.194791
32,14:31:56,121.447724361,31.1962859474,121.44756,31.19640333,121.445424,31.194791
33,14:31:56,121.447724361,31.1962859474,121.44756,31.19640333,121.445424,31.194791
34,14:31:57,121.447724361,31.1962859474,121.447545,31.19639833,121.445424,31.194791
