121.470308,31.233527
121.470607,31.233673
121.469944,31.233310
121.472251,31.235071
121.472401,31.235762
121.471727,31.235875
121.472606,31.235729
121.473030,31.236073
121.473071,31.235665
121.474712,31.235485
121.476008,31.234521
121.475002,31.234765
121.475416,31.234298
121.475998,31.234699
121.476068,31.234747
121.477529,31.235135
121.477597,31.235538
121.477963,31.235076
121.477656,31.234627
121.477634,31.235692
121.477894,31.235736
121.478233,31.235018
121.478699,31.234995
121.479467,31.235384
121.480951,31.237677
121.483144,31.249918
121.482480,31.249373
121.481295,31.248755
121.482355,31.247244
121.482239,31.247613
121.482478,31.247002
121.482670,31.247031
121.482693,31.248538
121.482386,31.248602
121.481221,31.254390
121.480936,31.253373
121.480711,31.251772
121.481463,31.251736
121.473302,31.248710
121.472347,31.250097
121.471196,31.250307
121.468374,31.247925
121.466477,31.248701
121.462423,31.253147
121.457826,31.259098
121.455119,31.259372
121.454260,31.259313
121.452681,31.259004
121.450070,31.259205
121.450888,31.258762
121.449247,31.258452
121.447973,31.258352
121.444660,31.258611
121.426687,31.258041
121.425666,31.256388
121.424484,31.258577
121.426821,31.251964
121.429266,31.252825
121.421221,31.256578
121.419712,31.255796
121.420508,31.253983
121.421904,31.252681
121.420279,31.251645
121.415878,31.245798
121.413992,31.245451
121.413358,31.245286
121.414242,31.245441
121.415819,31.244313
121.415800,31.245568
121.413817,31.245504
121.414349,31.243150
121.409199,31.247337
121.407199,31.249471
121.401354,31.250829
121.403296,31.232563
121.418395,31.191357
121.425495,31.187575
121.426514,31.188769
121.427129,31.190418
121.427923,31.190861
121.427948,31.190532
121.426813,31.189713
121.427543,31.189556
121.430202,31.189667
121.428820,31.188872
121.435624,31.190535
121.436572,31.190757
121.436778,31.190430
121.436512,31.189499
121.437228,31.189543
121.437628,31.189289
121.436881,31.189470
121.436714,31.189144
121.438016,31.189481
121.438217,31.189558
121.441209,31.191266
121.455515,31.200852
121.459637,31.202078
121.458901,31.202026
121.458624,31.202159
121.459266,31.203025
121.459956,31.202677
121.461612,31.202881
121.462798,31.203132
121.465346,31.203493
121.465405,31.203829
121.466133,31.203778
121.467684,31.204689
121.467645,31.205303
121.467335,31.205022
121.466583,31.204529
121.466201,31.204368
121.466970,31.204606
121.466852,31.204573
121.467331,31.204827
121.468048,31.205098
121.469838,31.204938
121.470312,31.205036
121.470061,31.205221
121.470900,31.205667
121.471685,31.206818
121.472110,31.207342
121.472411,31.207634
121.472090,31.207701
121.472775,31.208642
121.472478,31.209779
121.471933,31.210826
121.471717,31.210703
121.471617,31.211800
121.471352,31.212030
121.471034,31.213462
121.471613,31.218734
121.471680,31.219602
121.471146,31.220405
121.471739,31.220940
121.471639,31.222048
121.471943,31.221512
121.471966,31.222011
121.472100,31.222120
121.471630,31.221535
121.471805,31.221281
121.471825,31.222025
121.472250,31.223143
121.474357,31.225950
121.478249,31.226750
121.479585,31.226344
121.479246,31.227237
121.477500,31.227535
121.478373,31.227841
121.478893,31.227787
121.478558,31.227292
121.478070,31.227908
121.478118,31.227437
121.478491,31.227413
121.478058,31.228029
121.478702,31.227725
121.478507,31.228260
121.479796,31.227478
121.481047,31.228185
121.481678,31.227780
121.481460,31.227452
121.481042,31.227831
121.479871,31.228367
121.480943,31.228661
121.481563,31.228468
121.481300,31.228205
121.481252,31.228588
121.481990,31.227936
121.482240,31.228072
121.481574,31.228345
121.481191,31.228514
121.480702,31.228401
121.480763,31.228289
121.479882,31.228542
121.478648,31.227964
121.478670,31.228395
121.478749,31.228159
121.478797,31.228197
121.479523,31.228495
121.478796,31.228555
121.479220,31.228335
121.479697,31.228500
121.478144,31.228463
121.478305,31.228335
121.477875,31.229324
121.477953,31.229349
121.477445,31.229451
121.477521,31.229520
121.477539,31.229515
121.478013,31.229140
121.477400,31.228957
121.476997,31.229346
121.477616,31.229213
121.477986,31.229163
121.478576,31.227245
121.478726,31.226849
121.478015,31.228300
121.478492,31.228201
121.480426,31.228865
121.479755,31.228174
121.480768,31.228952
121.480462,31.228562
121.480398,31.228761
121.480188,31.228751
121.480557,31.228932
121.480983,31.228849
121.482482,31.230169
121.482205,31.229447
121.480823,31.229685
121.480793,31.229519
121.481018,31.229026
121.480364,31.229366
121.480996,31.229221
121.481156,31.229277
121.480801,31.229194
121.481144,31.229219
121.483149,31.230153
121.481162,31.229337
121.480029,31.229345
121.483134,31.230404
121.482755,31.230230
121.480977,31.229567
121.480386,31.229242
121.481060,31.229662
121.482475,31.229905
121.481822,31.230050
121.480433,31.229600
121.482108,31.229959
121.480830,31.229267
121.480334,31.229412
121.480502,31.229060
121.480798,31.228961
121.482779,31.229957
121.483137,31.229961
121.482999,31.230294
121.482549,31.229979
121.482926,31.230132
121.482723,31.229901
121.482254,31.230192
121.482124,31.229752
121.482366,31.229738
121.483004,31.229629
121.483287,31.229724
121.482821,31.229880
121.482691,31.229576
121.483226,31.230288
121.482476,31.229993
121.482993,31.230797
121.481992,31.231522
121.482538,31.230970
121.481922,31.229952
121.480200,31.229388
121.480870,31.229734
121.482628,31.230278
121.482609,31.230401
121.481296,31.229327
121.481160,31.229223
121.481365,31.229377
121.482460,31.229829
121.481193,31.229852
121.481795,31.229505
121.482428,31.229856
121.481382,31.229646
121.481758,31.229985
121.481726,31.230212
121.479997,31.229031
121.479411,31.229192
121.479574,31.229019
121.478843,31.228571
121.478889,31.228551
121.478859,31.228387
121.479354,31.228898
121.478628,31.229118
121.478906,31.228507
121.479026,31.228359
121.478729,31.228689
121.478874,31.228561
121.478750,31.228980
121.478936,31.228562
121.479956,31.229324
121.479617,31.229249
121.479087,31.228617
121.479059,31.228554
121.479250,31.228475
121.479210,31.228392
121.479179,31.228495
121.478861,31.228670
121.478791,31.228258
121.477139,31.227319
121.476249,31.227267
121.475460,31.226418
121.474608,31.226545
121.475866,31.226827
121.476598,31.227255
121.475964,31.227188
121.472369,31.227588
121.470775,31.226847
121.469784,31.225242
121.469594,31.225000
121.469602,31.225232
121.469398,31.225972
121.468460,31.226036
121.468185,31.225983
121.468373,31.226251
121.467348,31.227967
121.467882,31.228513
121.467741,31.228242
121.467601,31.228303
121.466277,31.230545
121.466889,31.232165
121.466817,31.232020
121.467128,31.231933
121.466855,31.232720
121.467405,31.232785
121.466741,31.233569
121.466572,31.233585
121.466745,31.233278
121.466913,31.233590
121.467552,31.232643
121.466771,31.233619
121.466966,31.232697
121.466432,31.232455
121.467557,31.231502
121.467193,31.232281
121.466985,31.233114
121.466433,31.234505
121.466405,31.234765
121.466576,31.235100
121.465839,31.236261
121.465272,31.237834
121.462915,31.243926
121.466946,31.238355
121.463649,31.242123
121.462995,31.242918
121.462668,31.243599
121.462652,31.243222
121.462608,31.243375
121.462439,31.243735
121.462222,31.243858
121.462440,31.244511
121.462313,31.244036
121.462531,31.244066
121.462180,31.244212
121.462461,31.243905
121.462655,31.242992
121.462678,31.243028
121.462593,31.243728
121.462671,31.243748
121.462860,31.244162
121.462318,31.245819
121.462081,31.246024
121.462399,31.245964
121.462586,31.246366
121.462700,31.246955
121.462380,31.246820
121.462793,31.250232
121.463560,31.252271
121.463171,31.255327
121.463158,31.255340
121.461127,31.255937
121.461827,31.258661
121.461448,31.259223
121.460613,31.259899
121.460740,31.260581
121.459272,31.262255
121.460042,31.261001
121.459006,31.263457
121.458871,31.264325
121.458920,31.264836
121.458944,31.263571
121.458786,31.263926
121.458526,31.264549
121.456338,31.268603
121.455297,31.269578
121.455693,31.270368
121.455579,31.268872
121.455299,31.268765
121.455139,31.268479
121.454412,31.270013
121.454649,31.268360
121.454114,31.271962
121.452972,31.269449
121.453882,31.268629
121.453476,31.270628
121.452969,31.270434
121.453055,31.270303
121.453396,31.271141
121.453445,31.271842
121.454079,31.271469
121.453703,31.272240
121.453627,31.271164
121.454864,31.269952
121.456052,31.270276
121.455782,31.267741
121.457756,31.266731
121.458194,31.263443
121.458462,31.263059
121.458492,31.265209
121.458814,31.264364
121.458520,31.263972
121.458584,31.264301
121.458645,31.264529
121.458541,31.262664
121.459053,31.264084
121.459328,31.263345
121.459178,31.261918
121.459546,31.261597
121.459784,31.261626
121.458547,31.262677
121.457705,31.263071
121.457899,31.262437
121.459058,31.260201
121.459024,31.259629
121.459499,31.260162
121.459570,31.259956
121.458834,31.259106
121.458201,31.259864
121.456239,31.259420
121.455274,31.258612
121.454676,31.258843
121.453275,31.258876
121.452829,31.258602
121.453703,31.258708
121.453738,31.258393
121.454286,31.258016
121.453524,31.259002
121.450581,31.258651
121.450529,31.257532
121.449045,31.257277
121.450226,31.256130
121.447869,31.256094
121.439648,31.256104
121.424546,31.252649
121.423184,31.246945
121.419356,31.245519
121.417549,31.248889
121.403951,31.236850
121.406822,31.247085
121.407942,31.246765
121.408729,31.246032
121.408695,31.245920
121.408640,31.246905
121.407422,31.246706
121.407847,31.246697
121.407936,31.246598
121.409173,31.246830
121.410882,31.246539
121.415613,31.247943
121.416697,31.247586
121.417239,31.246637
121.418138,31.247760
121.417563,31.247418
121.416631,31.245861
121.417131,31.245267
121.417718,31.246218
121.418220,31.244973
121.419813,31.242080
121.418721,31.246016
121.420077,31.248992
121.418748,31.246880
121.418283,31.245546
121.419154,31.241860
121.421756,31.242648
121.420415,31.242536
121.420398,31.242884
121.421504,31.248731
121.421473,31.250343
121.425553,31.248293
121.441554,31.255877
121.445945,31.257268
121.450893,31.258960
121.452245,31.259588
121.451508,31.259117
121.451605,31.259366
121.452153,31.258977
121.453762,31.258864
121.459798,31.258276
121.462830,31.257319
121.462309,31.258103
121.462085,31.256808
121.462004,31.251932
121.462373,31.247614
121.462440,31.245989
121.462259,31.245674
121.466406,31.237979
121.466727,31.232561
121.468933,31.231694
121.476663,31.229051
121.479746,31.229131
121.483119,31.231137
121.502703,31.229425
121.502191,31.216052
121.501280,31.210528
121.499747,31.210175
121.500223,31.210806
121.500288,31.213098
121.499285,31.215106
121.499561,31.215825
121.484375,31.213826
121.483242,31.213667
121.482856,31.215141
121.483096,31.214311
121.482738,31.213818
121.482604,31.214483
121.481591,31.214841
121.482695,31.213777
121.482882,31.213610
121.482940,31.214007
121.483589,31.213347
121.482664,31.213701
121.477894,31.214912
121.451413,31.199067
121.449461,31.199139
121.450422,31.199301
121.449881,31.199115
121.447267,31.198584
121.447416,31.198455
121.444880,31.198457
121.442483,31.196300
121.439244,31.194328
121.438820,31.193803
121.439146,31.194259
121.434854,31.194497
121.434050,31.194006
121.430359,31.191326
121.430197,31.190241
121.429247,31.189422
121.429175,31.188570
121.429337,31.188554
121.429234,31.188699
121.428405,31.187281
121.427643,31.185990
121.427148,31.183284
121.426564,31.183197
121.426298,31.183073
121.426297,31.182984
121.425172,31.180540
121.424761,31.179442
121.424801,31.179286
121.424780,31.179413
121.424651,31.179319
121.424405,31.179918
121.423546,31.179432
121.421903,31.177318
121.421266,31.175336
121.419341,31.174966
121.418208,31.174605
121.416890,31.174818
121.417330,31.174434
121.416857,31.174318
121.416985,31.174565
121.416398,31.174424
121.416252,31.174460
121.416356,31.174513
121.414309,31.176187
121.395433,31.198058
121.395765,31.198682
121.394384,31.198553
121.393957,31.197760
121.394030,31.197514
121.393840,31.197144
121.395328,31.199192
121.394785,31.198101
121.397881,31.199154
121.398587,31.199933
121.398669,31.199446
121.398414,31.199928
121.398796,31.200021
121.402409,31.202057
121.403150,31.201751
121.406377,31.202881
121.408234,31.203893
121.407984,31.203503
121.406730,31.202590
121.406396,31.202839
121.406487,31.203148
121.409726,31.204464
121.410794,31.204863
121.410486,31.205310
121.411368,31.205942
121.411969,31.206046
121.411946,31.205967
121.411234,31.205634
121.410737,31.205246
121.411279,31.205702
121.413529,31.207298
121.415852,31.208091
121.415144,31.207608
121.416416,31.207944
121.423633,31.210167
121.423469,31.210530
121.421771,31.209559
121.422199,31.210078
121.423112,31.209835
121.423075,31.209583
121.423829,31.210474
121.424399,31.210681
121.424210,31.211021
121.424441,31.210939
121.424727,31.210447
121.424882,31.211139
121.424463,31.210452
121.424321,31.210390
121.425931,31.211523
121.426517,31.211129
121.426384,31.211742
121.428586,31.212365
121.430941,31.212996
121.430817,31.212891
121.433210,31.214571
121.433955,31.215550
121.435074,31.215850
121.433763,31.215608
121.437168,31.217689
121.437507,31.217179
121.437339,31.217016
121.437810,31.216765
121.438577,31.216955
121.439262,31.216452
121.437919,31.216567
121.438312,31.216067
121.438658,31.216206
121.438919,31.216356
121.438805,31.216050
121.438778,31.216086
121.437680,31.216518
121.441141,31.217204
121.441936,31.217022
121.442020,31.217381
121.442560,31.217501
121.442072,31.217425
121.442461,31.218725
121.442676,31.219362
121.442967,31.218942
121.443345,31.219058
121.443833,31.219008
121.444243,31.218789
121.444043,31.220303
121.444469,31.221027
121.445283,31.221628
121.444493,31.221303
121.445151,31.220945
121.445372,31.221147
121.444666,31.221415
121.444851,31.221474
121.444994,31.221480
121.445038,31.221112
121.445052,31.221146
121.444961,31.221139
121.444963,31.221153
121.445385,31.221539
121.448992,31.224932
121.449807,31.225538
121.450224,31.225360
121.449858,31.221893
121.449681,31.222369
121.450539,31.223341
121.450810,31.223144
121.450294,31.223693
121.450372,31.223715
121.450663,31.224015
121.450326,31.224590
121.450147,31.224380
121.451418,31.224356
121.451841,31.225399
121.450727,31.227798
121.449376,31.230027
121.450108,31.229943
121.449035,31.230522
121.448145,31.231024
121.448621,31.230757
121.448262,31.230790
121.447733,31.231060
121.447000,31.231866
121.449665,31.233677
121.448784,31.234116
121.450562,31.234250
121.450587,31.233843
121.450315,31.233763
121.449685,31.233858
121.450101,31.233980
121.449816,31.234058
121.450061,31.234215
121.450269,31.233585
121.449593,31.233798
121.451105,31.233543
121.450018,31.233921
121.449337,31.233903
121.442098,31.234901
121.441924,31.234168
121.440585,31.232723
121.437038,31.230890
121.432752,31.231655
121.432692,31.231475
121.433255,31.230708
121.433690,31.230230
121.435537,31.227758
121.436371,31.226575
121.435906,31.226363
121.434621,31.226107
121.435240,31.226399
121.435005,31.227352
121.435043,31.226631
121.434718,31.225698
121.434716,31.225756
121.433104,31.226578
121.431464,31.224860
121.429384,31.226056
121.429727,31.225900
121.429696,31.225152
121.430231,31.225068
121.429909,31.225091
121.429588,31.224764
121.431557,31.224088
121.432815,31.220858
121.433952,31.220531
121.433108,31.219764
121.433385,31.219696
121.433479,31.220981
121.433106,31.220366
121.433111,31.219080
121.433887,31.216319
121.434230,31.216624
121.433802,31.216461
121.433413,31.215168
121.432697,31.215083
121.432058,31.217848
121.433759,31.216026
121.432968,31.216194
121.433569,31.215598
121.433516,31.215365
121.433570,31.215318
121.433143,31.215900
121.432667,31.215272
121.433094,31.216709
121.432917,31.219515
121.433632,31.220783
121.433498,31.219335
121.432900,31.218736
121.432027,31.215325
121.432143,31.211695
121.431387,31.210761
121.431012,31.211663
121.432261,31.210908
121.432560,31.211246
121.432204,31.211157
121.432300,31.211292
121.431784,31.210492
121.432828,31.210454
121.432232,31.211434
121.431675,31.210479
121.431078,31.210269
121.432306,31.209483
121.431864,31.209777
121.434951,31.202848
121.434683,31.202860
121.434987,31.202837
121.434877,31.202910
121.434895,31.203041
121.434903,31.203003
121.434912,31.203133
121.434895,31.203067
121.434910,31.203064
121.435314,31.202829
121.435040,31.202872
121.434951,31.202993
121.434923,31.202987
121.434758,31.203132
121.434663,31.202927
121.434463,31.202889
121.434838,31.202906
121.434757,31.202551
121.435386,31.202211
121.435624,31.202502
121.435300,31.202467
121.435242,31.202293
121.435137,31.202443
121.435365,31.202064
121.435440,31.202222
121.435364,31.202297
121.435291,31.202283
121.435311,31.202304
121.435371,31.202202
121.435224,31.201781
121.436044,31.200051
121.436411,31.197918
121.435234,31.196647
121.435558,31.195241
121.436425,31.193771
121.435164,31.193500
121.433888,31.193659
121.433178,31.192767
121.429782,31.190544
121.429361,31.189995
121.429185,31.189592
121.430111,31.190413
121.429793,31.190383
121.429955,31.189769
121.430479,31.190037
121.429788,31.189703
121.429221,31.189382
121.429613,31.190323
121.430140,31.190371
121.429404,31.188902
121.427678,31.186226
121.427341,31.184945
121.427495,31.185208
121.426968,31.184821
121.427113,31.184284
121.426403,31.183089
121.426408,31.183305
121.426367,31.183063
121.426138,31.183196
121.426289,31.183105
121.426048,31.182873
121.425968,31.183090
121.425872,31.183160
121.424763,31.180303
121.424212,31.179275
121.420778,31.177071
121.418826,31.174806
121.418793,31.174781
121.418025,31.174584
121.417218,31.174717
121.416157,31.174346
121.416499,31.174460
121.415112,31.174353
121.407316,31.177727
121.404893,31.179674
121.404959,31.179945
121.404975,31.179801
121.404869,31.180296
121.405060,31.180175
121.404941,31.180272
121.405575,31.180365
121.405260,31.180313
121.405245,31.180410
121.405322,31.179976
121.405005,31.179945
121.405245,31.180268
121.405150,31.180143
121.405171,31.180202
121.405954,31.179887
121.408062,31.179101
121.406385,31.179055
121.408684,31.177362
121.408467,31.177903
121.408014,31.177980
121.407933,31.178632
121.409493,31.177329
121.410550,31.176312
121.410978,31.175113
121.411127,31.174772
121.411230,31.174801
121.412025,31.175161
121.411316,31.175315
121.411573,31.174854
121.411228,31.174742
121.411509,31.174914
121.411794,31.174856
121.411358,31.174733
121.411970,31.175801
121.414507,31.178799
121.414700,31.179608
121.415363,31.179673
121.414692,31.178976
121.414345,31.178326
121.415374,31.179028
121.416441,31.181269
121.417395,31.178307
121.417775,31.178745
121.417914,31.178865
121.418832,31.178731
121.421031,31.178236
121.422176,31.178462
121.424202,31.179728
121.424960,31.180008
121.424740,31.179278
121.424549,31.178936
121.424636,31.179311
121.424813,31.179730
121.424630,31.180622
121.423643,31.181032
121.423846,31.180474
121.423891,31.180435
121.425124,31.181462
121.425864,31.182030
121.425777,31.181410
121.425864,31.182030
121.424794,31.181245
121.423639,31.181158
121.423860,31.180518
121.424734,31.181680
121.424973,31.183372
121.426196,31.184432
121.425798,31.184300
121.426133,31.184451
