,time,predict-Long,predict-Lat,real-Long,real-Lat,ServingBase-Long,ServingBase-Lat
0,1440161715,121.457396074,31.2626780565,121.459450098,31.2644485166,121.458195436,31.2650635258
1,1440161835,121.449841089,31.2589028749,121.444562998,31.2568491226,121.445923249,31.2567137775
2,1440161929,121.431591592,31.2504128827,121.433558252,31.2509201836,121.431866423,31.249020289
3,1440162074,121.414013475,31.2375744865,121.414716578,31.238040862,121.414610512,31.2367673201
4,1440162080,121.413733164,31.2368738811,121.414252714,31.2374087291,121.414610512,31.2367673201
5,1440162082,121.412533267,31.235534353,121.414077761,31.237160672,121.414610512,31.2367673201
6,1440162083,121.411686621,31.2333620003,121.414077761,31.237160672,121.414610512,31.2367673201
7,1440162193,121.409371778,31.2269297634,121.410926509,31.2232520339,121.41146071,31.2270036799
8,1440162194,121.409824523,31.2249229438,121.410926509,31.2232520339,121.41146071,31.2270036799
9,1440162197,121.410051105,31.224037729,121.41087947,31.2226837766,121.405480954,31.2234424046
10,1440162201,121.408992544,31.2219211524,121.410848444,31.2223026038,121.405480954,31.2234424046
11,1440162310,121.411821647,31.2075237694,121.411945965,31.2084378253,121.411648976,31.2076545121
12,1440162311,121.412033765,31.2063482416,121.411925964,31.2083577913,121.411648976,31.2076545121
13,1440162431,121.408967753,31.2029765844,121.412428307,31.202478842,121.414937749,31.2066631205
14,1440162648,121.417785539,31.193988365,121.417860119,31.1936745793,121.418614653,31.1936151722
15,1440162677,121.419721477,31.1922055185,121.418971292,31.1920872319,121.420193379,31.1911931041
16,1440162685,121.420193489,31.1917666511,121.419189124,31.1917989723,121.420193379,31.1911931041
17,1440162708,121.420557522,31.1911860784,121.420088408,31.1906669057,121.420193379,31.1911931041
18,1440162716,121.420559149,31.1903632291,121.42024228,31.1904607133,121.420193379,31.1911931041
19,1440162767,121.42051189,31.1903297207,121.420761839,31.1897630546,121.420193379,31.1911931041
20,1440162774,121.421051642,31.189645697,121.421079562,31.1893326438,121.420193379,31.1911931041
21,1440162804,121.422726166,31.1873579627,121.422169562,31.1877731573,121.423400417,31.1866987538
22,1440162827,121.423274179,31.1864387532,121.423080678,31.1864718733,121.423400417,31.1866987538
23,1440162834,121.423330971,31.1860522244,121.423439318,31.1859583566,121.423400417,31.1866987538
24,1440162887,121.426467733,31.1822115129,121.426258314,31.1826944729,121.428234712,31.177600119
25,1440162894,121.425933281,31.1807495673,121.426262264,31.1821712073,121.428234712,31.177600119
26,1440163008,121.422099925,31.1766517207,121.421985694,31.1760724158,121.422969662,31.1736825234
27,1440163016,121.421434596,31.1758614361,121.421985694,31.1760724158,121.422969662,31.1736825234
