,time,predict-Long,predict-Lat,real-Long,real-Lat,ServingBase-Long,ServingBase-Lat
0,54699,121.448954966,31.1922630597,121.4486583,31.19213833,121.45232,31.193257
1,54699,121.448959487,31.1922691384,121.4486467,31.19213,121.45232,31.193257
2,54700,121.44896083,31.1922696878,121.4486467,31.19213,121.45232,31.193257
3,54700,121.448954402,31.1922647418,121.448635,31.19212167,121.45232,31.193257
4,54701,121.448946654,31.1922604779,121.448635,31.19212167,121.45232,31.193257
5,54701,121.448948169,31.1922629031,121.448635,31.19212167,121.45232,31.193257
6,54701,121.448945156,31.1922597975,121.4486233,31.19211667,121.45232,31.193257
7,54702,121.448945423,31.1922600364,121.4486133,31.19211,121.45232,31.193257
8,54702,121.448947734,31.1922608418,121.4486133,31.19211,121.45232,31.193257
9,54703,121.448946037,31.192260417,121.4486033,31.192105,121.45232,31.193257
10,54703,121.448953617,31.192263572,121.4486033,31.192105,121.45232,31.193257
11,54704,121.448949684,31.1922613371,121.4485933,31.19209833,121.45232,31.193257
12,54704,121.448988518,31.192281832,121.4485933,31.19209833,121.45232,31.193257
13,54705,121.448946611,31.1922602206,121.4485833,31.19209167,121.45232,31.193257
14,54705,121.448957863,31.1922656686,121.4485833,31.19209167,121.45232,31.193257
15,54706,121.44898114,31.1922863144,121.4485833,31.19209167,121.45232,31.193257
16,54706,121.44895807,31.1922659065,121.4485717,31.19208667,121.45232,31.193257
17,54707,121.448956135,31.1922642698,121.4485717,31.19208667,121.45232,31.193257
18,54707,121.448958163,31.192272506,121.4485567,31.19208167,121.45232,31.193257
19,54708,121.448953539,31.1922635924,121.4485567,31.19208167,121.45232,31.193257
20,54708,121.448953316,31.1922634618,121.44854,31.19207333,121.45232,31.193257
21,54709,121.448963722,31.1922714505,121.44854,31.19207333,121.45232,31.193257
22,54709,121.448963936,31.192268088,121.4485217,31.19206833,121.45232,31.193257
23,54710,121.448974394,31.1922768382,121.4485217,31.19206833,121.45232,31.193257
24,54710,121.448957091,31.1922654605,121.448505,31.19206333,121.45232,31.193257
25,54711,121.448946424,31.1922603432,121.448505,31.19206333,121.45232,31.193257
26,54711,121.448965036,31.192285029,121.448505,31.19206333,121.45232,31.193257
27,54712,121.448997914,31.1923264304,121.4484917,31.19205,121.45232,31.193257
28,54712,121.448958245,31.1922803798,121.4484783,31.19204167,121.45232,31.193257
29,54713,121.448958137,31.1922779835,121.4484783,31.19204167,121.45232,31.193257
30,54713,121.448961286,31.1922667138,121.4484667,31.19204,121.45232,31.193257
31,54713,121.448960624,31.1922667869,121.4484667,31.19204,121.45232,31.193257
32,54714,121.448959944,31.1922681693,121.4484517,31.19204,121.45232,31.193257
33,54714,121.448945464,31.1922735333,121.4484517,31.19204,121.45232,31.193257
34,54715,121.448954256,31.1922631511,121.448435,31.19204,121.45232,31.193257
35,54715,121.448955311,31.1922697262,121.448435,31.19204,121.45232,31.193257
36,54716,121.448960556,31.1922699304,121.448435,31.19204,121.45232,31.193257
37,54716,121.44894929,31.1922609389,121.4484217,31.19203667,121.45232,31.193257
38,54717,121.448954965,31.1922642746,121.4484083,31.19203667,121.45232,31.193257
39,54717,121.448953753,31.192263856,121.4484083,31.19203667,121.45232,31.193257
40,54718,121.44895486,31.1922640604,121.4484083,31.19203667,121.45232,31.193257
41,54718,121.448960521,31.1922684445,121.448395,31.19203667,121.45232,31.193257
42,54719,121.448965479,31.1922697166,121.448395,31.19203667,121.45232,31.193257
43,54719,121.448952156,31.1922630954,121.4483833,31.192035,121.45232,31.193257
44,54720,121.44896696,31.1922704245,121.4483833,31.192035,121.45232,31.193257
45,54720,121.44898684,31.1922898291,121.44837,31.19203167,121.45232,31.193257
46,54721,121.448945747,31.1922600361,121.44837,31.19203167,121.45232,31.193257
47,54721,121.448965212,31.1922695083,121.44837,31.19203167,121.45232,31.193257
48,54722,121.448952543,31.1922633093,121.4483567,31.19202833,121.45232,31.193257
49,54722,121.448963266,31.1922806632,121.448345,31.192025,121.45232,31.193257
50,54723,121.448955671,31.1922644348,121.448345,31.192025,121.45232,31.193257
