,time,predict-Long,predict-Lat,real-Long,real-Lat,ServingBase-Long,ServingBase-Lat
0,14:31:12,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
1,14:31:13,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
2,14:31:13,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
3,14:31:40,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
4,14:31:40,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
5,14:31:41,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
6,14:31:41,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
7,14:31:42,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
8,14:31:43,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
9,14:31:43,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
10,14:31:44,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
11,14:31:44,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
12,14:31:45,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
13,14:31:45,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
14,14:31:46,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
15,14:31:46,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
16,14:31:47,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
17,14:31:47,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
18,14:31:48,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
19,14:31:49,121.4510035,31.1965806676,121.4527877,31.1943638478,121.451111878,31.197658048
20,14:31:50,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
21,14:31:50,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
22,14:31:51,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
23,14:31:51,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
24,14:31:52,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
25,14:31:52,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
26,14:31:53,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
27,14:31:53,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
28,14:31:54,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
29,14:31:54,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
30,14:31:55,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
31,14:31:55,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
32,14:31:56,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
33,14:31:56,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
34,14:31:57,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
35,14:31:57,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
36,14:31:57,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
37,14:31:58,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
38,14:31:58,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
39,14:31:59,121.451271171,31.1937148092,121.452245687,31.1945249914,121.450022927,31.1928977703
40,14:31:59,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
41,14:32:00,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
42,14:32:00,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
43,14:32:01,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
44,14:32:01,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
45,14:32:02,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
46,14:32:02,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
47,14:32:03,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
48,14:32:03,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
49,14:32:04,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
50,14:32:04,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
51,14:32:05,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
52,14:32:05,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
53,14:32:06,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
54,14:32:06,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
55,14:32:07,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
56,14:32:07,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
57,14:32:08,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
58,14:32:08,121.452295232,31.1944316233,121.452097629,31.1944885924,121.450022927,31.1928977703
