Time,MS,Frame Number,Direction,Message Type,Event,EventInfo,All-LAC,All-Cell Id,All-BSIC (Num),All-ARFCN BCCH,All-Longitude,All-Latitude,All-RxLev Full (dBm),All-RxLev Sub (dBm),All-RxQual Full,All-RxQual Sub,All-MS TxPower (dBm),All-Neighbor LAC (Sorted)[1],All-Neighbor LAC (Sorted)[2],All-Neighbor LAC (Sorted)[3],All-Neighbor LAC (Sorted)[4],All-Neighbor LAC (Sorted)[5],All-Neighbor LAC (Sorted)[6],All-Neighbor Cell Id (Sorted)[1],All-Neighbor Cell Id (Sorted)[2],All-Neighbor Cell Id (Sorted)[3],All-Neighbor Cell Id (Sorted)[4],All-Neighbor Cell Id (Sorted)[5],All-Neighbor Cell Id (Sorted)[6],All-Neighbor BSIC (Num) (Sorted)[1],All-Neighbor BSIC (Num) (Sorted)[2],All-Neighbor BSIC (Num) (Sorted)[3],All-Neighbor BSIC (Num) (Sorted)[4],All-Neighbor BSIC (Num) (Sorted)[5],All-Neighbor BSIC (Num) (Sorted)[6],All-Neighbor ARFCN (Sorted)[1],All-Neighbor ARFCN (Sorted)[2],All-Neighbor ARFCN (Sorted)[3],All-Neighbor ARFCN (Sorted)[4],All-Neighbor ARFCN (Sorted)[5],All-Neighbor ARFCN (Sorted)[6],All-Neighbor RxLev (dBm) (Sorted)[1],All-Neighbor RxLev (dBm) (Sorted)[2],All-Neighbor RxLev (dBm) (Sorted)[3],All-Neighbor RxLev (dBm) (Sorted)[4],All-Neighbor RxLev (dBm) (Sorted)[5],All-Neighbor RxLev (dBm) (Sorted)[6]
1440029053.0,1.0,1.0,1.0,1.0,1.0,1.0,163,20872,1.0,1.0,121.462748,31.230903,-58.5,-58.5,1.0,1.0,1.0,163,163,-999,-999,-999,-999,20872,20874,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-58.5,-57.5,0.0,0.0,0.0,0.0
1440029054.0,1.0,1.0,1.0,1.0,1.0,1.0,163,20872,1.0,1.0,121.462746,31.230949,-58.5,-58.5,1.0,1.0,1.0,163,163,163,-999,-999,-999,20872,20874,20871,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-58.5,-55.5,-55.5,0.0,0.0,0.0
1440029085.0,1.0,1.0,1.0,1.0,1.0,1.0,163,20871,1.0,1.0,121.462644,31.232412,-53.0,-53.0,1.0,1.0,1.0,163,163,-999,-999,-999,-999,20871,21371,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-53.0,-52.5,0.0,0.0,0.0,0.0
1440029096.0,1.0,1.0,1.0,1.0,1.0,1.0,163,51371,1.0,1.0,121.462688,31.232748,-49.0,-49.0,1.0,1.0,1.0,163,-999,-999,-999,-999,-999,51371,-999,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-49.0,0.0,0.0,0.0,0.0,0.0
1440029152.0,1.0,1.0,1.0,1.0,1.0,1.0,163,1871,1.0,1.0,121.459221,31.241698,-43.0,-43.0,1.0,1.0,1.0,163,-999,-999,-999,-999,-999,1871,-999,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-43.0,0.0,0.0,0.0,0.0,0.0
1440029160.0,1.0,1.0,1.0,1.0,1.0,1.0,163,1871,1.0,1.0,121.45852,31.243283,-53.5,-53.5,1.0,1.0,1.0,163,167,-999,-999,-999,-999,1871,1354,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-53.5,-54.0,0.0,0.0,0.0,0.0
1440027853.0,1.0,1.0,1.0,1.0,1.0,1.0,163,51371,1.0,1.0,121.461959,31.234352,-59.5,-59.5,1.0,1.0,1.0,163,-999,-999,-999,-999,-999,51371,-999,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-59.5,0.0,0.0,0.0,0.0,0.0
1440027735.0,1.0,1.0,1.0,1.0,1.0,1.0,167,22463,1.0,1.0,121.457705,31.245306,-48.0,-48.0,1.0,1.0,1.0,167,167,-999,-999,-999,-999,22463,20321,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-48.0,-54.5,0.0,0.0,0.0,0.0
1440027738.0,1.0,1.0,1.0,1.0,1.0,1.0,167,22463,1.0,1.0,121.457734,31.245118,-54.0,-54.0,1.0,1.0,1.0,167,163,167,167,167,-999,22463,21873,20321,22072,22513,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-54.0,-57.5,-58.5,-54.5,-59.5,0.0
1440027739.0,1.0,1.0,1.0,1.0,1.0,1.0,167,22463,1.0,1.0,121.457754,31.245017,-58.0,-58.0,1.0,1.0,1.0,167,163,167,167,167,-999,22463,21873,22513,20321,22072,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-58.0,-61.0,-62.0,-60.0,-57.5,0.0
