,time,predict-Long,predict-Lat,real-Long,real-Lat,ServingBase-Long,ServingBase-Lat
0,52272,121.447704784,31.1963200912,121.448195,31.19626167,121.446515,31.199551
1,52273,121.447704784,31.1963200912,121.448195,31.19626167,121.446515,31.199551
2,52273,121.447593763,31.196316228,121.448195,31.19626167,121.446515,31.199551
3,52300,121.447518331,31.1963571587,121.4477933,31.19642833,121.446515,31.199551
4,52300,121.447421494,31.1964275129,121.4477933,31.19642833,121.446515,31.199551
5,52301,121.447351831,31.1964674958,121.4477933,31.19642833,121.446515,31.199551
6,52301,121.447265584,31.1965848518,121.4477767,31.19643167,121.446515,31.199551
7,52302,121.447154857,31.1968035635,121.4477633,31.19643833,121.446515,31.199551
8,52303,121.447090453,31.1969261396,121.4477633,31.19643833,121.446515,31.199551
9,52303,121.447034937,31.1970406022,121.4477483,31.19644167,121.446515,31.199551
10,52304,121.44692962,31.1972842479,121.4477483,31.19644167,121.446515,31.199551
11,52304,121.446870967,31.1974224048,121.4477317,31.19644,121.446515,31.199551
12,52305,121.446868483,31.1974172688,121.4477317,31.19644,121.446515,31.199551
13,52305,121.446813312,31.1974584309,121.447715,31.19643667,121.446515,31.199551
14,52306,121.446750322,31.1974534442,121.447715,31.19643667,121.446515,31.199551
15,52306,121.44677585,31.1972994526,121.447715,31.19643667,121.446515,31.199551
16,52307,121.446796194,31.1970993403,121.4477,31.19643333,121.446515,31.199551
17,52307,121.446731375,31.1969049104,121.4476833,31.19643,121.446515,31.199551
18,52308,121.446730414,31.1966906418,121.4476833,31.19643,121.446515,31.199551
19,52309,121.446820781,31.1964686335,121.4476517,31.19642167,121.445424,31.194791
20,52310,121.446815891,31.196269419,121.4476517,31.19642167,121.445424,31.194791
21,52310,121.446790351,31.1961233467,121.4476367,31.19641833,121.445424,31.194791
22,52311,121.446905106,31.1960475909,121.4476367,31.19641833,121.445424,31.194791
23,52311,121.4469947,31.1959960003,121.4476367,31.19641833,121.445424,31.194791
24,52312,121.446985516,31.1959486212,121.44762,31.196415,121.445424,31.194791
25,52312,121.447046575,31.1959528763,121.447605,31.19641333,121.445424,31.194791
26,52313,121.447134193,31.1959742799,121.447605,31.19641333,121.445424,31.194791
27,52313,121.447121996,31.1959537642,121.44759,31.19640833,121.445424,31.194791
28,52314,121.447092255,31.1959298294,121.44759,31.19640833,121.445424,31.194791
29,52314,121.447089916,31.195918459,121.447575,31.19640667,121.445424,31.194791
30,52315,121.447047489,31.1958838473,121.447575,31.19640667,121.445424,31.194791
31,52315,121.446976426,31.1958359099,121.44756,31.19640333,121.445424,31.194791
32,52316,121.446925861,31.1958018531,121.44756,31.19640333,121.445424,31.194791
33,52316,121.446889445,31.1957769741,121.44756,31.19640333,121.445424,31.194791
34,52317,121.446846067,31.1957489405,121.447545,31.19639833,121.445424,31.194791
35,52317,121.446810293,31.1957272421,121.4475283,31.19639333,121.445424,31.194791
36,52317,121.446805545,31.1957252678,121.4475283,31.19639333,121.445424,31.194791
37,52318,121.446807224,31.195726087,121.447515,31.19638833,121.445424,31.194791
38,52318,121.446797131,31.1957195582,121.447515,31.19638833,121.445424,31.194791
39,52319,121.446805251,31.1957250055,121.4475033,31.196385,121.445424,31.194791
40,52319,121.4468286,31.1957389101,121.4475033,31.196385,121.445424,31.194791
41,52320,121.44683664,31.1957426758,121.44749,31.196375,121.445424,31.194791
42,52320,121.446838977,31.1957435211,121.44749,31.196375,121.445424,31.194791
43,52321,121.446853474,31.1957520273,121.44749,31.196375,121.445424,31.194791
44,52321,121.446863428,31.195757783,121.44749,31.196375,121.445424,31.194791
45,52322,121.446854136,31.1957518331,121.4474783,31.19636333,121.445424,31.194791
46,52322,121.446847492,31.1957474876,121.4474683,31.19635667,121.445424,31.194791
47,52323,121.446847581,31.1957478018,121.4474683,31.19635667,121.445424,31.194791
48,52323,121.446834826,31.1957404861,121.447455,31.19635167,121.445424,31.194791
49,52324,121.446826733,31.1957353748,121.447455,31.19635167,121.445424,31.194791
50,52324,121.446828726,31.1957363213,121.4474433,31.19634667,121.445424,31.194791
